# TimeStamp   : 2020-02-23 22:31:18
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>1</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>    
#     </Input>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          43,           0,           5,           0, 
        1,   1590.00,   1590.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           5,           1,           0,          43,           0,           4,           0, 
        1,     10.00,     10.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           7,           1,           0,          43,           0,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          43,           0,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           4,           1,           0,          43,           0,           5,           0, 
        1,    200.00,    200.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           6,           1,           0,          43,           0,           5,           0, 
        4,  -1030.00,   -257.50,      0.41,     -0.59,     -0.44,      0.00,           1,           0,           7,           1,           0,          14,           0,           5,           0, 
        4,   2790.00,    697.50,      2.85,      1.85,      0.46,      0.00,           1,           0,           3,           1,           0,           4,           0,           4,           0, 
       22,  -2960.00,   -134.55,      0.77,     -0.31,     -0.09,      0.00,           1,           0,           8,           2,           0,           6,           0,           5,           0, 
        1,    250.00,    250.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           5,           1,           0,          43,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           7,           1,           0,          43,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          43,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          48,           0,           5,           0, 
        1,    730.00,    730.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           7,           1,           0,          48,           0,           5,           0, 
       21,   9120.00,    434.29,      3.68,      2.99,      0.51,      0.00,           1,           0,           1,           1,           0,          44,           0,           2,           0, 
       13,   1620.00,    124.62,      1.39,      0.63,      0.21,      0.00,           1,           0,           2,           1,           0,           3,           0,           4,           0, 
       24,   6570.00,    273.75,      3.83,      4.73,      0.83,      0.00,           1,           0,           2,           1,           0,          44,           0,           2,           0, 
        4,   2660.00,    665.00,      2.74,      1.74,      0.43,      0.00,           1,           0,           1,           1,           0,           4,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           7,           1,           0,          43,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          43,           0,           5,           0, 
       24,   4110.00,    171.25,      1.61,      1.08,      0.23,      0.00,           1,           0,           4,           1,           0,          44,           0,           2,           0, 
        2,  -2050.00,  -1025.00,      0.08,     -0.92,     -0.46,      0.00,           1,           0,           8,           1,           0,           4,           0,           3,           0, 
       15,   4130.00,    275.33,      5.30,      7.79,      1.15,      0.00,           1,           0,           1,           1,           0,          44,           0,           3,           0, 
       25,   5620.00,    224.80,      1.73,      1.81,      0.21,      0.00,           1,           0,           3,           1,           0,          44,           0,           3,           0, 
        6,   1150.00,    191.67,      2.39,      1.39,      0.23,      0.00,           1,           0,           2,           1,           0,          44,           0,           3,           0, 
        4,   -560.00,   -140.00,      0.35,     -0.71,     -0.33,      0.00,           1,           0,           8,           1,           0,          48,           0,           4,           0, 
       27,    120.00,      4.44,      1.01,      0.03,      0.00,      0.00,           1,           0,           7,           1,           0,          44,           0,           1,           0, 
       20,  -2300.00,   -115.00,      0.78,     -0.44,     -0.10,      0.00,           1,           0,           8,           1,           0,          44,           0,           1,           0, 
       14,   4340.00,    310.00,      2.63,      2.25,      0.58,      0.00,           1,           0,           4,           1,           0,          44,           0,           3,           0, 
       24,   6370.00,    265.42,      2.04,      2.02,      0.22,      0.00,           1,           0,           6,           1,           0,          44,           0,           3,           0, 
        3,   -400.00,   -133.33,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           1,           1,           0,          44,           0,           4,           0, 
       11,   2110.00,    191.82,      3.29,      2.97,      0.63,      0.00,           1,           0,           3,           1,           0,          44,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          44,           0,           4,           0, 
       27,    910.00,     33.70,      1.08,      0.18,      0.03,      0.00,           1,           0,           5,           1,           0,          44,           0,           3,           0, 
       23,    450.00,     19.57,      1.05,      0.14,      0.02,      0.00,           1,           0,           7,           1,           0,          44,           0,           2,           0, 
       14,   2120.00,    151.43,      1.37,      0.49,      0.08,      0.00,           1,           0,           8,           1,           0,          44,           0,           2,           0, 
        6,   1170.00,    195.00,      2.60,      1.60,      0.27,      0.00,           1,           0,           4,           1,           0,          44,           0,           4,           0, 
        9,   3780.00,    420.00,      7.52,      7.41,      1.45,      0.00,           1,           0,           6,           1,           0,          44,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           1,           1,           0,          44,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           3,           1,           0,          44,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          44,           0,           5,           0, 
        9,   4370.00,    485.56,      8.95,     10.40,      1.77,      0.00,           1,           0,           5,           1,           0,          44,           0,           4,           0, 
       15,   4200.00,    280.00,      2.15,      1.53,      0.38,      0.00,           1,           0,           7,           1,           0,          44,           0,           3,           0, 
        6,   5320.00,    886.67,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          44,           0,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           4,           1,           0,          44,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           6,           1,           0,          44,           0,           5,           0, 
       10,   -670.00,    -67.00,      0.82,     -0.22,     -0.09,      0.00,           1,           0,           8,           2,           0,          32,           0,           5,           0, 
        7,   -110.00,    -15.71,      0.95,     -0.06,     -0.02,      0.00,           1,           0,           7,           1,           0,          48,           0,           4,           0, 
       25,   2850.00,    114.00,      1.41,      0.57,      0.13,      0.00,           1,           0,           7,           1,           0,           3,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           5,           1,           0,          44,           0,           5,           0, 
        6,   2370.00,    395.00,     10.12,      9.12,      1.52,      0.00,           1,           0,           7,           1,           0,          44,           0,           4,           0, 
        4,   1780.00,    445.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          44,           0,           4,           0, 
        2,   1740.00,    870.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           5,           1,           0,          48,           0,           5,           0, 
       17,    150.00,      8.82,      1.03,      0.05,      0.02,      0.00,           1,           0,           8,           2,           0,          32,           0,           4,           0, 
        4,  -1030.00,   -257.50,      0.41,     -0.59,     -0.44,      0.00,           1,           0,           7,           1,           0,          15,           0,           5,           0, 
        2,  -1990.00,   -995.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           8,           1,           0,          15,           0,           5,           0, 
       14,   2170.00,    155.00,      1.75,      0.85,      0.27,      0.00,           1,           0,           8,           1,           0,           3,           0,           4,           0, 
        7,   1380.00,    197.14,      1.94,      0.99,      0.40,      0.00,           1,           0,           1,           1,           0,           3,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           7,           1,           0,          44,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          44,           0,           5,           0, 
       14,  -6020.00,   -430.00,      0.34,     -0.99,     -0.47,      0.00,           1,           0,           4,           1,           0,          45,           0,           2,           0, 
       21,   -450.00,    -21.43,      0.92,     -0.15,     -0.04,      0.00,           1,           0,           8,           2,           0,          32,           0,           3,           0, 
        7,    680.00,     97.14,      1.45,      0.47,      0.19,      0.00,           1,           0,           3,           1,           0,           3,           0,           5,           0, 
        6,    180.00,     30.00,      1.05,      0.05,      0.02,      0.00,           1,           0,           7,           1,           0,           4,           0,           3,           0, 
       17,  -3760.00,   -221.18,      0.40,     -0.83,     -0.39,      0.00,           1,           0,           2,           1,           0,          45,           0,           3,           0, 
       22,  -5470.00,   -248.64,      0.52,     -0.93,     -0.30,      0.00,           1,           0,           6,           1,           0,           4,           0,           3,           0, 
       23,  -4020.00,   -174.78,      0.45,     -0.76,     -0.36,      0.00,           1,           0,           8,           2,           0,          32,           0,           2,           0, 
       16,  -1990.00,   -124.38,      0.64,     -0.78,     -0.16,      0.00,           1,           0,           8,           1,           0,          45,           0,           1,           0, 
        1,     40.00,     40.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           4,           1,           0,          45,           0,           3,           0, 
       24,  -4520.00,   -188.33,      0.55,     -0.70,     -0.24,      0.00,           1,           0,           6,           1,           0,          45,           0,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           1,           1,           0,          45,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           3,           1,           0,          45,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          45,           0,           4,           0, 
       21,  -7540.00,   -359.05,      0.33,     -0.93,     -0.48,      0.00,           1,           0,           5,           1,           0,          45,           0,           3,           0, 
        2,   1720.00,    860.00,     58.33,     57.33,     28.67,      0.00,           1,           0,           6,           1,           0,          48,           0,           5,           0, 
        5,  -2310.00,   -462.00,      0.13,     -0.93,     -0.70,      0.00,           1,           0,           8,           1,           0,          45,           0,           2,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           4,           1,           0,          45,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           6,           1,           0,          45,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           1,           1,           0,          45,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           3,           1,           0,          45,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          45,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           5,           1,           0,          45,           0,           4,           0, 
        8,   1260.00,    157.50,      3.52,      3.82,      0.95,      0.00,           1,           0,           7,           1,           0,          45,           0,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          45,           0,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           4,           1,           0,          45,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           6,           1,           0,          45,           0,           5,           0, 
        2,   1320.00,    660.00,      9.25,      8.25,      4.13,      0.00,           1,           0,           4,           1,           0,          48,           0,           5,           0, 
       11,   1690.00,    153.64,      4.60,      3.60,      0.98,      0.00,           1,           0,           8,           1,           0,          48,           0,           3,           0, 
        8,    670.00,     83.75,      1.49,      0.54,      0.24,      0.00,           1,           0,           5,           1,           0,           3,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           5,           1,           0,          45,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           7,           1,           0,          45,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          45,           0,           4,           0, 
       19,    540.00,     28.42,      1.10,      0.23,      0.04,      0.00,           1,           0,           7,           1,           0,          48,           0,           3,           0, 
       18,   -460.00,    -25.56,      0.91,     -0.18,     -0.05,      0.00,           1,           0,           5,           1,           0,          48,           0,           4,           0, 
        1,   1730.00,   1730.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          48,           0,           5,           0, 
        5,   -770.00,   -154.00,      0.66,     -0.34,     -0.27,      0.00,           1,           0,           4,           1,           0,           3,           0,           5,           0, 
        8,    290.00,     36.25,      1.17,      0.17,      0.11,      0.00,           1,           0,           6,           1,           0,          15,           0,           5,           0, 
        2,   1670.00,    835.00,     12.93,     11.93,      5.96,      0.00,           1,           0,           3,           1,           0,          48,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           7,           1,           0,          45,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          45,           0,           5,           0, 
        5,   -770.00,   -154.00,      0.66,     -0.34,     -0.27,      0.00,           1,           0,           4,           1,           0,          15,           0,           5,           0, 
        2,   1680.00,    840.00,     15.00,     14.00,      7.00,      0.00,           1,           0,           1,           1,           0,          48,           0,           5,           0, 
        8,    670.00,     83.75,      1.49,      0.54,      0.24,      0.00,           1,           0,           5,           1,           0,          15,           0,           5,           0, 
       17,   -800.00,    -47.06,      0.84,     -0.30,     -0.09,      0.00,           1,           0,           6,           1,           0,          48,           0,           4,           0, 
       10,    860.00,     86.00,      1.41,      0.85,      0.24,      0.00,           1,           0,           4,           1,           0,          48,           0,           4,           0, 
       18,    960.00,     53.33,      1.27,      0.36,      0.10,      0.00,           1,           0,           8,           1,           0,          48,           0,           2,           0, 
       26,  -4540.00,   -174.62,      0.44,     -0.80,     -0.37,      0.00,           1,           0,           8,           2,           0,          32,           0,           1,           0, 
        1,   1730.00,   1730.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          15,           0,           5,           0, 
        7,    680.00,     97.14,      1.45,      0.47,      0.19,      0.00,           1,           0,           3,           1,           0,          15,           0,           5,           0, 
        7,   1380.00,    197.14,      1.94,      0.99,      0.40,      0.00,           1,           0,           1,           1,           0,          15,           0,           5,           0, 
       21,   6230.00,    296.67,      5.91,     10.21,      2.10,      0.00,           1,           0,           1,           1,           0,          46,           0,           4,           0, 
       23,   4480.00,    194.78,      2.73,      3.32,      0.83,      0.00,           1,           0,           3,           1,           0,          46,           0,           4,           0, 
        7,   4660.00,    665.71,     22.18,     21.18,      6.05,      0.00,           1,           0,           2,           1,           0,          46,           0,           4,           0, 
       23,   3040.00,    132.17,      1.63,      1.07,      0.25,      0.00,           1,           0,           7,           1,           0,          15,           0,           4,           0, 
       13,    600.00,     46.15,      1.19,      0.23,      0.09,      0.00,           1,           0,           8,           1,           0,          15,           0,           4,           0, 
       28,   2970.00,    106.07,      1.79,      1.23,      0.31,      0.00,           1,           0,           8,           1,           0,          46,           0,           2,           0, 
       13,   2750.00,    211.54,      2.40,      2.89,      0.65,      0.00,           1,           0,           4,           1,           0,          46,           0,           4,           0, 
       23,   4180.00,    181.74,      2.21,      1.85,      0.58,      0.00,           1,           0,           6,           1,           0,          46,           0,           4,           0, 
        4,   2550.00,    637.50,     22.25,     21.25,      5.31,      0.00,           1,           0,           1,           1,           0,          46,           0,           5,           0, 
        4,   1850.00,    462.50,     14.21,     13.21,      3.30,      0.00,           1,           0,           3,           1,           0,          46,           0,           5,           0, 
        1,   1730.00,   1730.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          46,           0,           5,           0, 
       25,   3000.00,    120.00,      1.69,      0.90,      0.30,      0.00,           1,           0,           5,           1,           0,          46,           0,           4,           0, 
       13,   2250.00,    173.08,      1.48,      0.72,      0.22,      0.00,           1,           0,           2,           1,           0,          15,           0,           4,           0, 
       18,   1830.00,    101.67,      2.76,      2.77,      0.68,      0.00,           1,           0,           8,           1,           0,          46,           0,           3,           0, 
        3,   1090.00,    363.33,      3.79,      2.79,      1.86,      0.00,           1,           0,           4,           1,           0,          46,           0,           5,           0, 
        4,   1920.00,    480.00,     65.00,     64.00,     32.00,      0.00,           1,           0,           6,           1,           0,          46,           0,           5,           0, 
        5,    800.00,    160.00,      1.22,      0.22,      0.09,      0.00,           1,           0,           4,           1,           0,           4,           0,           3,           0, 
        1,    800.00,    800.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,           3,           0,           5,           0, 
       21,  -6890.00,   -328.10,      0.44,     -1.00,     -0.40,      0.00,           1,           0,           5,           1,           0,           4,           0,           3,           0, 
        4,   1950.00,    487.50,     49.75,     48.75,     12.19,      0.00,           1,           0,           5,           1,           0,          46,           0,           5,           0, 
       10,   1650.00,    165.00,      2.90,      2.50,      0.76,      0.00,           1,           0,           7,           1,           0,          46,           0,           4,           0, 
        5,   -400.00,    -80.00,      0.41,     -1.00,     -0.35,      0.00,           1,           0,           8,           1,           0,          46,           0,           4,           0, 
        7,    700.00,    100.00,      1.36,      0.51,      0.20,      0.00,           1,           0,           2,           1,           0,          48,           0,           4,           0, 
       15,    910.00,     60.67,      1.27,      0.50,      0.14,      0.00,           1,           0,           3,           1,           0,          48,           0,           4,           0, 
       13,   1450.00,    111.54,      1.63,      0.95,      0.29,      0.00,           1,           0,           1,           1,           0,          48,           0,           4,           0, 
        8,    290.00,     36.25,      1.17,      0.17,      0.11,      0.00,           1,           0,           6,           1,           0,           3,           0,           5,           0, 
       14,  -3930.00,   -280.71,      0.58,     -0.97,     -0.21,      0.00,           1,           0,           7,           1,           0,           4,           0,           2,           0, 
       28,   -820.00,    -29.29,      0.89,     -0.30,     -0.04,      0.00,           1,           0,           4,           1,           0,          48,           0,           3,           0, 
        2,    350.00,    175.00,      1.92,      0.92,      0.46,      0.00,           1,           0,           7,           1,           0,          46,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          46,           0,           5,           0, 
       21,   1250.00,     59.52,      1.26,      0.49,      0.10,      0.00,           1,           0,           8,           1,           0,          48,           0,           1,           0, 
        2,  -1650.00,   -825.00,      0.16,     -0.84,     -0.42,      0.00,           1,           0,           8,           1,           0,           4,           0,           2,           0, 
       26,   3670.00,    141.15,      2.17,      2.27,      0.54,      0.00,           1,           0,           8,           2,           0,          28,           0,           4,           0, 
       19,   3270.00,    172.11,      1.94,      1.64,      0.40,      0.00,           1,           0,           8,           2,           0,          28,           0,           5,           0, 
        1,   -990.00,   -990.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           8,           1,           0,          47,           0,           5,           0, 
        2,   -990.00,   -495.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           7,           1,           0,          47,           0,           5,           0, 
        2,  -1990.00,   -995.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           8,           1,           0,           3,           0,           5,           0, 
       28,   1460.00,     52.14,      1.15,      0.22,      0.07,      0.00,           1,           0,           8,           1,           0,          47,           0,           1,           0, 
        5,   1810.00,    362.00,      3.66,      4.21,      1.60,      0.00,           1,           0,           8,           1,           0,          47,           0,           4,           0, 
        4,  -1030.00,   -257.50,      0.41,     -0.59,     -0.44,      0.00,           1,           0,           7,           1,           0,           3,           0,           5,           0, 
       17,   2170.00,    127.65,      1.67,      0.80,      0.36,      0.00,           1,           0,           1,           1,           0,          47,           0,           4,           0, 
       19,   1930.00,    101.58,      1.53,      0.60,      0.28,      0.00,           1,           0,           3,           1,           0,          47,           0,           4,           0, 
        6,    300.00,     50.00,      1.22,      0.23,      0.07,      0.00,           1,           0,           2,           1,           0,          47,           0,           4,           0, 
        8,    970.00,    121.25,      1.40,      0.40,      0.20,      0.00,           1,           0,           7,           1,           0,          47,           0,           4,           0, 
       28,  -4530.00,   -161.79,      0.63,     -0.77,     -0.21,      0.00,           1,           0,           4,           1,           0,           4,           0,           1,           0, 
       24,   -520.00,    -21.67,      0.94,     -0.07,     -0.03,      0.00,           1,           0,           8,           1,           0,          47,           0,           2,           0, 
        8,   2520.00,    315.00,      4.36,      6.00,      1.68,      0.00,           1,           0,           4,           1,           0,          47,           0,           4,           0, 
       17,   3930.00,    231.18,      2.86,      2.17,      0.99,      0.00,           1,           0,           6,           1,           0,          47,           0,           4,           0, 
        3,   -680.00,   -226.67,      0.09,     -1.00,     -0.60,      0.00,           1,           0,           3,           1,           0,          47,           0,           5,           0, 
        3,   -660.00,   -220.00,      0.10,     -1.00,     -0.60,      0.00,           1,           0,           1,           1,           0,          47,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          47,           0,           5,           0, 
       19,   3770.00,    198.42,      2.47,      2.11,      0.69,      0.00,           1,           0,           5,           1,           0,          47,           0,           4,           0, 
       25,   3720.00,    148.80,      1.75,      1.31,      0.36,      0.00,           1,           0,           7,           1,           0,          47,           0,           3,           0, 
       11,   5070.00,    460.91,     10.75,     16.35,      2.66,      0.00,           1,           0,           8,           1,           0,          47,           0,           3,           0, 
        3,  -1380.00,   -460.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           4,           1,           0,          47,           0,           5,           0, 
        3,   -200.00,    -66.67,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           6,           1,           0,          47,           0,           5,           0, 
        6,  -3940.00,   -656.67,      0.09,     -1.00,     -0.60,      0.00,           1,           0,           8,           1,           0,           4,           0,           1,           0, 
        3,     30.00,     10.00,      1.75,      0.75,      0.25,      0.00,           1,           0,           5,           1,           0,          47,           0,           5,           0, 
       14,  -6160.00,   -440.00,      0.45,     -1.00,     -0.43,      0.00,           1,           0,           4,           1,           0,           4,           0,           2,           0, 
       57,    -20.00,     -0.35,      1.00,     -0.00,     -0.00,     -0.00,           1,           0,           7,           2,           0,          35,           0,           1,           0, 
      227,    -50.00,     -0.22,      1.00,     -0.00,     -0.00,     -0.00,           1,           0,           6,           2,           0,          12,           0,           3,           0, 
      622,   -100.00,     -0.16,      1.00,     -0.01,     -0.00,     -0.00,           1,           0,           3,           2,           0,           4,           0,           3,           0, 
      302,    -70.00,     -0.23,      1.00,     -0.00,     -0.00,     -0.01,           1,           0,           5,           1,           0,          10,           0,           3,           0, 
      485,   -100.00,     -0.21,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           3,           1,           0,          11,           0,           1,           0, 
       46,    -20.00,     -0.43,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           1,           1,           0,          10,           0,           4,           0, 
       34,    -20.00,     -0.59,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           5,           1,           0,          41,           0,           3,           0, 
       82,    -60.00,     -0.73,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           4,           1,           0,          34,           0,           2,           0, 
      982,   -180.00,     -0.18,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           2,           1,           0,           0,           0,           1,           0, 
       54,    -70.00,     -1.30,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           8,           1,           0,           1,           0,           3,           0, 
       54,    -70.00,     -1.30,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           8,           1,           0,           0,           0,           3,           0, 
      431,   -150.00,     -0.35,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           3,           2,           0,          35,           0,           2,           0, 
      268,   -130.00,     -0.49,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           6,           1,           0,          25,           0,           2,           0, 
       95,   -120.00,     -1.26,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           3,           1,           0,          37,           0,           3,           0, 
      459,   -220.00,     -0.48,      1.00,     -0.02,     -0.00,     -0.01,           1,           0,           2,           2,           0,          35,           0,           3,           0, 
      581,   -270.00,     -0.46,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           3,           1,           0,           8,           0,           2,           0, 
      128,   -130.00,     -1.02,      1.00,     -0.01,     -0.00,     -0.01,           1,           0,           4,           2,           0,          46,           0,           2,           0, 
      295,   -230.00,     -0.78,      1.00,     -0.02,     -0.00,     -0.02,           1,           0,           5,           1,           0,          50,           0,           3,           0, 
      622,   -310.00,     -0.50,      1.00,     -0.01,     -0.00,     -0.02,           1,           0,           1,           2,           0,          14,           0,           2,           0, 
      155,   -200.00,     -1.29,      1.00,     -0.01,     -0.00,     -0.02,           1,           0,           5,           2,           0,          47,           0,           4,           0, 
       37,   -140.00,     -3.78,      0.99,     -0.02,     -0.00,     -0.02,           1,           0,           2,           2,           0,          44,           0,           4,           0, 
       49,   -140.00,     -2.86,      0.99,     -0.01,     -0.00,     -0.02,           1,           0,           4,           1,           0,          37,           0,           3,           0, 
       31,   -130.00,     -4.19,      0.99,     -0.02,     -0.00,     -0.02,           1,           0,           4,           1,           0,          34,           0,           3,           0, 
      760,   -430.00,     -0.57,      1.00,     -0.03,     -0.00,     -0.02,           1,           0,           2,           2,           0,           4,           0,           1,           0, 
       54,   -150.00,     -2.78,      0.99,     -0.01,     -0.00,     -0.02,           1,           0,           8,           1,           0,           3,           0,           3,           0, 
       54,   -150.00,     -2.78,      0.99,     -0.01,     -0.00,     -0.02,           1,           0,           8,           1,           0,          30,           0,           3,           0, 
       54,   -150.00,     -2.78,      0.99,     -0.01,     -0.00,     -0.02,           1,           0,           8,           1,           0,          22,           0,           3,           0, 
      331,   -310.00,     -0.94,      1.00,     -0.02,     -0.00,     -0.02,           1,           0,           6,           1,           0,          33,           0,           2,           0, 
      110,   -200.00,     -1.82,      0.99,     -0.02,     -0.00,     -0.02,           1,           0,           4,           2,           0,          28,           0,           2,           0, 
       54,   -180.00,     -3.33,      0.99,     -0.01,     -0.00,     -0.02,           1,           0,           8,           1,           0,           5,           0,           3,           0, 
      401,   -430.00,     -1.07,      1.00,     -0.02,     -0.00,     -0.03,           1,           0,           4,           1,           0,           8,           0,           1,           0, 
      621,   -510.00,     -0.82,      1.00,     -0.02,     -0.00,     -0.03,           1,           0,           2,           2,           0,          14,           0,           3,           0, 
      629,   -530.00,     -0.84,      1.00,     -0.03,     -0.00,     -0.03,           1,           0,           1,           1,           0,           0,           0,           2,           0, 
      483,   -470.00,     -0.97,      1.00,     -0.03,     -0.00,     -0.03,           1,           0,           1,           1,           0,          14,           0,           2,           0, 
