# TimeStamp   : 2020-03-02 19:30:56
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2007-07-01 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>3</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Start>0</Start>
#         <Stop>11</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_long</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_short</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch, fractN_long, fractN_short,   epsilon, 
      641, 829840.00,   1294.60,      1.35,      7.58,      0.16,      2.58,           3,           0,           6,           2,          10,          25,          43,           2,           3,           0, 
      641, 829840.00,   1294.60,      1.35,      7.58,      0.16,      2.58,           3,           0,           6,           2,          10,          25,          43,           2,           3,           0, 
     1223, 1115790.00,    912.34,      1.23,      2.35,      0.11,      2.58,           3,           0,           2,           2,          10,          25,          29,           3,           4,           0, 
     1328, 1170930.00,    881.72,      1.23,      3.89,      0.10,      2.58,           3,           0,           3,           2,          10,          26,          24,           3,           3,           0, 
      936, 965850.00,   1031.89,      1.28,      4.95,      0.13,      2.58,           3,           0,           2,           2,          10,          19,          24,           4,           1,           0, 
      607, 813140.00,   1339.60,      1.36,      7.43,      0.16,      2.58,           3,           0,           6,           2,          10,          25,          43,           3,           4,           0, 
      607, 813140.00,   1339.60,      1.36,      7.43,      0.16,      2.58,           3,           0,           6,           2,          10,          25,          43,           3,           4,           0, 
      607, 813140.00,   1339.60,      1.36,      7.43,      0.16,      2.58,           3,           0,           6,           2,          10,          25,          43,           3,           4,           0, 
      496, 768610.00,   1549.62,      1.41,      4.60,      0.19,      2.58,           3,           0,           3,           2,          10,          44,          45,           2,           2,           0, 
      193, 554400.00,   2872.54,      1.79,      2.44,      0.34,      2.58,           3,           0,           6,           1,           5,          46,          43,           3,           1,           0, 
     1110, 1063070.00,    957.72,      1.25,      3.95,      0.11,      2.58,           3,           0,           6,           2,          10,          26,          24,           3,           2,           0, 
     1110, 1063070.00,    957.72,      1.25,      3.95,      0.11,      2.58,           3,           0,           6,           2,          10,          26,          24,           3,           2,           0, 
     1110, 1063070.00,    957.72,      1.25,      3.95,      0.11,      2.58,           3,           0,           6,           2,          10,          26,          24,           3,           2,           0, 
      201, 334950.00,   1666.42,      1.66,      4.49,      0.28,      2.58,           3,           0,           8,           2,          10,          25,          24,           1,           2,           0, 
     1348, 1082030.00,    802.69,      1.23,      5.59,      0.10,      2.58,           3,           0,           6,           1,          10,          15,           4,           2,           1,           0, 
     1348, 1082030.00,    802.69,      1.23,      5.59,      0.10,      2.58,           3,           0,           6,           1,          10,          15,           4,           2,           1,           0, 
     1310, 1114660.00,    850.89,      1.22,      6.58,      0.10,      2.58,           3,           0,           6,           2,          10,          25,           4,           1,           2,           0, 
      600, 766510.00,   1277.52,      1.37,      4.72,      0.16,      2.57,           3,           0,           6,           1,          10,          41,          24,           2,           1,           0, 
     1311, 1112060.00,    848.25,      1.22,      5.80,      0.10,      2.57,           3,           0,           6,           2,          10,          25,           4,           4,           1,           0, 
     1311, 1112060.00,    848.25,      1.22,      5.80,      0.10,      2.57,           3,           0,           6,           2,          10,          25,           4,           4,           1,           0, 
     1311, 1112060.00,    848.25,      1.22,      5.80,      0.10,      2.57,           3,           0,           6,           2,          10,          25,           4,           4,           1,           0, 
      480, 754960.00,   1572.83,      1.42,      4.41,      0.19,      2.57,           3,           0,           3,           2,          10,          44,          45,           1,           3,           0, 
      480, 754960.00,   1572.83,      1.42,      4.41,      0.19,      2.57,           3,           0,           3,           2,          10,          44,          45,           1,           3,           0, 
      891, 949720.00,   1065.90,      1.28,      4.51,      0.13,      2.57,           3,           0,           6,           2,          10,          25,          31,           4,           4,           0, 
      891, 949720.00,   1065.90,      1.28,      4.51,      0.13,      2.57,           3,           0,           6,           2,          10,          25,          31,           4,           4,           0, 
      771, 890080.00,   1154.45,      1.31,      7.62,      0.14,      2.57,           3,           0,           1,           2,          10,          25,          43,           1,           4,           0, 
     1051, 1361900.00,   1295.81,      1.25,      5.92,      0.12,      2.57,           3,           0,           6,           2,           8,          25,          45,           2,           4,           0, 
      904, 1128010.00,   1247.80,      1.27,      5.13,      0.12,      2.57,           3,           0,           6,           2,           4,          26,          24,           3,           5,           0, 
     1183, 1114200.00,    941.84,      1.24,      3.78,      0.11,      2.57,           3,           0,           2,           2,          10,          15,          31,           1,           2,           0, 
     1398, 1129200.00,    807.73,      1.22,      6.37,      0.10,      2.57,           3,           0,           6,           2,          10,          15,           4,           2,           2,           0, 
     1398, 1129200.00,    807.73,      1.22,      6.37,      0.10,      2.57,           3,           0,           6,           2,          10,          15,           4,           2,           2,           0, 
      447, 667730.00,   1493.80,      1.44,      4.17,      0.19,      2.57,           3,           0,           1,           1,          10,          25,          45,           2,           4,           0, 
      287, 410280.00,   1429.55,      1.55,      8.06,      0.25,      2.57,           3,           0,           6,           1,          10,          25,           4,           3,           4,           0, 
      287, 410280.00,   1429.55,      1.55,      8.06,      0.25,      2.57,           3,           0,           6,           1,          10,          25,           4,           3,           4,           0, 
      323, 797380.00,   2468.67,      1.49,      5.09,      0.20,      2.57,           3,           0,           1,           1,           8,          25,          43,           2,           1,           0, 
     1338, 1616180.00,   1207.91,      1.22,      4.59,      0.10,      2.57,           3,           0,           2,           2,           8,          25,          31,           2,           2,           0, 
      108, 428400.00,   3966.67,      2.21,      7.30,      0.51,      2.57,           3,           0,           3,           1,          10,          44,          43,           2,           1,           0, 
      108, 428400.00,   3966.67,      2.21,      7.30,      0.51,      2.57,           3,           0,           3,           1,          10,          44,          43,           2,           1,           0, 
     1006, 1015320.00,   1009.26,      1.27,      4.11,      0.12,      2.57,           3,           0,           3,           2,          10,          26,          31,           4,           5,           0, 
     1670, 1755870.00,   1051.42,      1.19,      4.72,      0.09,      2.57,           3,           0,           2,           2,           5,          26,          24,           2,           4,           0, 
     1670, 1755870.00,   1051.42,      1.19,      4.72,      0.09,      2.57,           3,           0,           2,           2,           5,          26,          24,           2,           4,           0, 
     1670, 1755870.00,   1051.42,      1.19,      4.72,      0.09,      2.57,           3,           0,           2,           2,           5,          26,          24,           2,           4,           0, 
     1670, 1755870.00,   1051.42,      1.19,      4.72,      0.09,      2.57,           3,           0,           2,           2,           5,          26,          24,           2,           4,           0, 
      506, 708470.00,   1400.14,      1.40,      5.38,      0.17,      2.57,           3,           0,           6,           1,          10,          25,          43,           1,           3,           0, 
     1759, 1815980.00,   1032.39,      1.19,      4.25,      0.09,      2.56,           3,           0,           2,           2,           3,          25,          24,           1,           2,           0, 
      354, 594970.00,   1680.71,      1.52,      3.28,      0.22,      2.56,           3,           0,           2,           1,           4,          25,          45,           2,           4,           0, 
      556, 766790.00,   1379.12,      1.36,      6.07,      0.17,      2.56,           3,           0,           1,           2,          10,          44,          20,           3,           1,           0, 
      670, 757650.00,   1130.82,      1.34,      4.31,      0.15,      2.56,           3,           0,           3,           1,          10,          26,          24,           2,           3,           0, 
      450, 565930.00,   1257.62,      1.43,      3.44,      0.19,      2.56,           3,           0,           4,           2,          10,          25,          24,           4,           2,           0, 
     1399, 1128820.00,    806.88,      1.22,      6.96,      0.10,      2.56,           3,           0,           6,           2,          10,          15,           4,           2,           1,           0, 
     1399, 1128820.00,    806.88,      1.22,      6.96,      0.10,      2.56,           3,           0,           6,           2,          10,          15,           4,           2,           1,           0, 
      498, 687680.00,   1380.88,      1.41,      5.34,      0.18,      2.56,           3,           0,           2,           1,          10,          26,          18,           2,           2,           0, 
      504, 789090.00,   1565.65,      1.39,      5.13,      0.18,      2.56,           3,           0,           6,           2,          10,          44,          45,           3,           2,           0, 
      717, 923180.00,   1287.56,      1.32,      4.31,      0.14,      2.56,           3,           0,           2,           1,           0,          25,          45,           2,           2,           0, 
      717, 923180.00,   1287.56,      1.32,      4.31,      0.14,      2.56,           3,           0,           2,           1,           7,          25,          45,           2,           2,           0, 
     1157, 1072830.00,    927.25,      1.24,      2.98,      0.11,      2.55,           3,           0,           6,           2,          10,          26,          24,           1,           2,           0, 
     1157, 1072830.00,    927.25,      1.24,      2.98,      0.11,      2.55,           3,           0,           6,           2,          10,          26,          24,           1,           2,           0, 
     1157, 1072830.00,    927.25,      1.24,      2.98,      0.11,      2.55,           3,           0,           6,           2,          10,          26,          24,           1,           2,           0, 
     1157, 1072830.00,    927.25,      1.24,      2.98,      0.11,      2.55,           3,           0,           6,           2,          10,          26,          24,           1,           2,           0, 
     1157, 1072830.00,    927.25,      1.24,      2.98,      0.11,      2.55,           3,           0,           6,           2,          10,          26,          24,           1,           2,           0, 
     1157, 1072830.00,    927.25,      1.24,      2.98,      0.11,      2.55,           3,           0,           6,           2,          10,          26,          24,           1,           2,           0, 
      746, 1102720.00,   1478.18,      1.31,      5.57,      0.15,      2.55,           3,           0,           3,           1,           3,          26,          20,           2,           1,           0, 
      425, 859640.00,   2022.68,      1.44,      4.07,      0.19,      2.55,           3,           0,           3,           1,           8,           0,          31,           3,           2,           0, 
      425, 859640.00,   2022.68,      1.44,      4.07,      0.19,      2.55,           3,           0,           3,           1,           8,           0,          31,           3,           2,           0, 
      425, 859640.00,   2022.68,      1.44,      4.07,      0.19,      2.55,           3,           0,           3,           1,           8,           0,          31,           3,           2,           0, 
      936, 986610.00,   1054.07,      1.27,      4.64,      0.12,      2.55,           3,           0,           6,           2,          10,          26,          31,           4,           1,           0, 
     1590, 1242930.00,    781.72,      1.20,      7.09,      0.09,      2.55,           3,           0,           6,           2,          10,          15,           0,           2,           2,           0, 
      760, 892970.00,   1174.96,      1.31,      7.51,      0.14,      2.55,           3,           0,           3,           2,          10,          25,          43,           2,           3,           0, 
      760, 892970.00,   1174.96,      1.31,      7.51,      0.14,      2.55,           3,           0,           3,           2,          10,          25,          43,           2,           1,           0, 
      760, 892970.00,   1174.96,      1.31,      7.51,      0.14,      2.55,           3,           0,           3,           2,          10,          25,          43,           2,           3,           0, 
      760, 892970.00,   1174.96,      1.31,      7.51,      0.14,      2.55,           3,           0,           3,           2,          10,          25,          43,           2,           3,           0, 
      119, 368620.00,   3097.65,      2.09,      7.41,      0.43,      2.55,           3,           0,           5,           1,          10,          39,          43,           2,           1,           0, 
     1325, 1138290.00,    859.09,      1.22,      2.88,      0.10,      2.55,           3,           0,           2,           2,          10,          25,          17,           2,           3,           0, 
     1133, 1252670.00,   1105.62,      1.25,      3.95,      0.11,      2.55,           3,           0,           6,           2,           7,          15,          24,           3,           4,           0, 
      505, 788310.00,   1561.01,      1.39,      5.13,      0.18,      2.55,           3,           0,           6,           2,          10,          44,          45,           1,           2,           0, 
     1257, 1566840.00,   1246.49,      1.23,      4.47,      0.11,      2.55,           3,           0,           2,           2,           5,          25,          31,           5,           3,           0, 
     1303, 1567660.00,   1203.12,      1.22,      6.25,      0.10,      2.55,           3,           0,           3,           2,           3,          25,          31,           1,           2,           0, 
     1244, 1042290.00,    837.85,      1.23,      4.82,      0.10,      2.55,           3,           0,           5,           1,          10,          26,           4,           2,           1,           0, 
     1086, 1010560.00,    930.53,      1.25,      4.83,      0.12,      2.55,           3,           0,           3,           2,          10,          15,          20,           2,           2,           0, 
      629, 806310.00,   1281.89,      1.35,      7.36,      0.16,      2.55,           3,           0,           6,           2,          10,          26,          43,           2,           4,           0, 
      629, 806310.00,   1281.89,      1.35,      7.36,      0.16,      2.55,           3,           0,           6,           2,          10,          26,          43,           2,           4,           0, 
      742, 721640.00,    972.56,      1.33,      5.22,      0.15,      2.54,           3,           0,           6,           1,          10,          15,           4,           3,           3,           0, 
      693, 1057460.00,   1525.92,      1.30,      4.61,      0.13,      2.54,           3,           0,           5,           1,           8,          14,          31,           2,           1,           0, 
      411, 692980.00,   1686.08,      1.48,      3.80,      0.19,      2.54,           3,           0,           4,           2,           4,          25,          24,           1,           2,           0, 
     1751, 1764430.00,   1007.67,      1.19,      3.89,      0.09,      2.54,           3,           0,           2,           2,           0,          25,          24,           2,           4,           0, 
     1751, 1764430.00,   1007.67,      1.19,      3.89,      0.09,      2.54,           3,           0,           2,           2,           0,          25,          24,           2,           4,           0, 
     1751, 1764430.00,   1007.67,      1.19,      3.89,      0.09,      2.54,           3,           0,           2,           2,           0,          25,          24,           2,           4,           0, 
     1751, 1764430.00,   1007.67,      1.19,      3.89,      0.09,      2.54,           3,           0,           2,           2,           0,          25,          24,           2,           4,           0, 
     1751, 1764430.00,   1007.67,      1.19,      3.89,      0.09,      2.54,           3,           0,           2,           2,           0,          25,          24,           2,           4,           0, 
      745, 1007240.00,   1352.00,      1.30,      3.79,      0.13,      2.54,           3,           0,           6,           1,           7,          25,          31,           2,           2,           0, 
     1220, 1056770.00,    866.20,      1.22,      3.65,      0.10,      2.54,           3,           0,           2,           2,          10,          15,          11,           1,           2,           0, 
      634, 724240.00,   1142.33,      1.34,      4.66,      0.15,      2.54,           3,           0,           4,           2,          10,          26,          28,           2,           1,           0, 
      603, 681510.00,   1130.20,      1.35,      3.98,      0.16,      2.54,           3,           0,           2,           1,           3,           9,          31,           2,           3,           0, 
     1156, 1063060.00,    919.60,      1.24,      3.36,      0.11,      2.54,           3,           0,           6,           2,          10,          26,          24,           2,           1,           0, 
     1156, 1063060.00,    919.60,      1.24,      3.36,      0.11,      2.54,           3,           0,           6,           2,          10,          26,          24,           2,           1,           0, 
     1156, 1063060.00,    919.60,      1.24,      3.36,      0.11,      2.54,           3,           0,           6,           2,          10,          26,          24,           2,           1,           0, 
     1156, 1063060.00,    919.60,      1.24,      3.36,      0.11,      2.54,           3,           0,           6,           2,          10,          26,          24,           2,           1,           0, 
     1156, 1063060.00,    919.60,      1.24,      3.36,      0.11,      2.54,           3,           0,           6,           2,          10,          26,          24,           2,           1,           0, 
     1326, 1136830.00,    857.34,      1.22,      3.86,      0.10,      2.54,           3,           0,           3,           2,          10,          26,          24,           1,           4,           0, 
     1326, 1136830.00,    857.34,      1.22,      3.86,      0.10,      2.54,           3,           0,           3,           2,          10,          26,          24,           1,           4,           0, 
      501, 760790.00,   1518.54,      1.40,      5.48,      0.19,      2.54,           3,           0,           1,           2,          10,          44,          45,           2,           1,           0, 
      760, 887410.00,   1167.64,      1.31,      7.46,      0.14,      2.54,           3,           0,           3,           2,          10,          25,          43,           2,           4,           0, 
      760, 887410.00,   1167.64,      1.31,      7.46,      0.14,      2.54,           3,           0,           3,           2,          10,          25,          43,           2,           4,           0, 
      587, 799020.00,   1361.19,      1.37,      6.01,      0.18,      2.53,           3,           0,           6,           2,          10,          41,          45,           2,           4,           0, 
     1294, 1094340.00,    845.70,      1.22,      5.16,      0.10,      2.53,           3,           0,           6,           2,          10,          26,           4,           4,           3,           0, 
     1083, 1026730.00,    948.04,      1.25,      4.61,      0.12,      2.53,           3,           0,           6,           2,          10,          26,          24,           3,           3,           0, 
     1083, 1026730.00,    948.04,      1.25,      4.61,      0.12,      2.53,           3,           0,           6,           2,          10,          26,          24,           3,           3,           0, 
     1083, 1026730.00,    948.04,      1.25,      4.61,      0.12,      2.53,           3,           0,           6,           2,          10,          26,          24,           3,           3,           0, 
      505, 782490.00,   1549.49,      1.39,      5.09,      0.18,      2.53,           3,           0,           6,           2,          10,          44,          45,           2,           2,           0, 
      468, 649070.00,   1386.90,      1.41,      4.71,      0.19,      2.53,           3,           0,           3,           1,          10,          26,          20,           2,           4,           0, 
     1088, 1022610.00,    939.90,      1.24,      5.96,      0.11,      2.53,           3,           0,           3,           2,          10,          26,          20,           1,           4,           0, 
      671, 751110.00,   1119.39,      1.33,      3.86,      0.14,      2.53,           3,           0,           3,           1,          10,          14,          45,           2,           3,           0, 
      953, 1294540.00,   1358.38,      1.25,      5.16,      0.12,      2.53,           3,           0,           6,           2,           8,          14,          31,           3,           1,           0, 
     1122, 1012490.00,    902.40,      1.25,      3.55,      0.12,      2.52,           3,           0,           2,           2,          10,           4,          24,           5,           2,           0, 
     1090, 1293070.00,   1186.30,      1.24,      4.69,      0.11,      2.52,           3,           0,           6,           2,           3,          25,          24,           2,           4,           0, 
     1090, 1293070.00,   1186.30,      1.24,      4.69,      0.11,      2.52,           3,           0,           6,           2,           3,          25,          24,           2,           4,           0, 
      964, 954000.00,    989.63,      1.26,      5.78,      0.12,      2.52,           3,           0,           6,           2,          10,          25,          20,           2,           1,           0, 
     1072, 985880.00,    919.66,      1.24,      3.95,      0.11,      2.52,           3,           0,           6,           2,          10,          25,          13,           3,           1,           0, 
     1215, 990480.00,    815.21,      1.23,      3.99,      0.10,      2.52,           3,           0,           6,           1,          10,          15,           4,           2,           2,           0, 
      336, 553370.00,   1646.93,      1.49,      3.81,      0.22,      2.52,           3,           0,           2,           2,          10,          46,          43,           1,           1,           0, 
     1397, 1501900.00,   1075.09,      1.20,      4.69,      0.09,      2.52,           3,           0,           2,           2,           0,          25,          13,           2,           2,           0, 
      955, 1197270.00,   1253.69,      1.25,      4.02,      0.12,      2.51,           3,           0,           6,           2,           2,          35,          24,           2,           2,           0, 
      496, 750560.00,   1513.23,      1.39,      4.45,      0.18,      2.51,           3,           0,           3,           2,          10,          44,          45,           3,           2,           0, 
     1191, 1094460.00,    918.94,      1.23,      5.31,      0.10,      2.51,           3,           0,           1,           2,          10,          25,          31,           2,           1,           0, 
     1731, 1737960.00,   1004.02,      1.18,      4.32,      0.09,      2.51,           3,           0,           2,           2,           4,          25,          24,           3,           3,           0, 
      262, 673850.00,   2571.95,      1.57,      3.73,      0.23,      2.51,           3,           0,           2,           1,           8,          25,          43,           2,           1,           0, 
     1447, 1133470.00,    783.32,      1.21,      4.35,      0.10,      2.51,           3,           0,           3,           2,          10,          14,           4,           2,           4,           0, 
      656, 819910.00,   1249.86,      1.33,      7.31,      0.15,      2.51,           3,           0,           6,           2,          10,          25,          43,           1,           2,           0, 
     1114, 937510.00,    841.57,      1.24,      7.29,      0.11,      2.51,           3,           0,           2,           1,          10,          26,           4,           1,           2,           0, 
      556, 676590.00,   1216.89,      1.37,      4.97,      0.16,      2.51,           3,           0,           4,           2,          10,          26,          28,           2,           4,           0, 
      749, 875870.00,   1169.39,      1.30,      3.36,      0.14,      2.51,           3,           0,           3,           2,          10,          44,          24,           2,           2,           0, 
      335, 492980.00,   1471.58,      1.52,      3.67,      0.23,      2.51,           3,           0,           6,           1,          10,          15,          45,           3,           3,           0, 
      335, 492980.00,   1471.58,      1.52,      3.67,      0.23,      2.51,           3,           0,           6,           1,          10,          15,          45,           3,           3,           0, 
     1327, 1522260.00,   1147.14,      1.22,      5.13,      0.10,      2.51,           3,           0,           2,           2,           7,          35,          24,           3,           1,           0, 
     1189, 999150.00,    840.33,      1.23,      5.36,      0.10,      2.51,           3,           0,           6,           1,          10,          25,           4,           1,           2,           0, 
      948, 909190.00,    959.06,      1.26,      3.75,      0.12,      2.51,           3,           0,           2,           2,          10,          15,          28,           4,           2,           0, 
      948, 909190.00,    959.06,      1.26,      3.75,      0.12,      2.51,           3,           0,           2,           2,          10,          15,          28,           4,           2,           0, 
      315, 540180.00,   1714.86,      1.51,      3.28,      0.22,      2.51,           3,           0,           2,           2,          10,          46,          43,           3,           4,           0, 
      200, 334900.00,   1674.50,      1.65,      3.51,      0.28,      2.51,           3,           0,           8,           2,          10,          26,          24,           2,           1,           0, 
     1450, 1599180.00,   1102.88,      1.21,      4.96,      0.10,      2.51,           3,           0,           2,           2,           9,          25,          45,           1,           4,           0, 
      656, 818230.00,   1247.30,      1.33,      7.29,      0.15,      2.51,           3,           0,           6,           2,          10,          25,          43,           1,           3,           0, 
     1596, 1237770.00,    775.55,      1.19,      4.92,      0.09,      2.51,           3,           0,           2,           2,          10,          25,           2,           2,           2,           0, 
      672, 984460.00,   1464.97,      1.35,      3.64,      0.15,      2.50,           3,           0,           5,           2,           7,          15,          18,           1,           3,           0, 
     1534, 1225200.00,    798.70,      1.20,      4.37,      0.09,      2.50,           3,           0,           2,           2,          10,          22,          45,           2,           2,           0, 
     1534, 1225200.00,    798.70,      1.20,      4.37,      0.09,      2.50,           3,           0,           2,           2,          10,          22,          45,           2,           2,           0, 
     1534, 1225200.00,    798.70,      1.20,      4.37,      0.09,      2.50,           3,           0,           2,           2,          10,          22,          45,           2,           2,           0, 
     1534, 1225200.00,    798.70,      1.20,      4.37,      0.09,      2.50,           3,           0,           2,           2,          10,          22,          45,           2,           2,           0, 
     1534, 1225200.00,    798.70,      1.20,      4.37,      0.09,      2.50,           3,           0,           2,           2,          10,          22,          45,           2,           2,           0, 
     1534, 1225200.00,    798.70,      1.20,      4.37,      0.09,      2.50,           3,           0,           2,           2,          10,          22,          45,           2,           2,           0, 
      682, 1113580.00,   1632.82,      1.32,      5.46,      0.14,      2.50,           3,           0,           2,           2,           8,          44,          24,           2,           5,           0, 
      682, 1113580.00,   1632.82,      1.32,      5.46,      0.14,      2.50,           3,           0,           2,           2,           8,          44,          24,           2,           5,           0, 
      682, 1113580.00,   1632.82,      1.32,      5.46,      0.14,      2.50,           3,           0,           2,           2,           8,          44,          24,           2,           5,           0, 
     1186, 1433200.00,   1208.43,      1.22,      6.46,      0.10,      2.50,           3,           0,           6,           2,           1,          25,          45,           3,           3,           0, 
     1216, 1352890.00,   1112.57,      1.22,      3.21,      0.11,      2.50,           3,           0,           6,           2,           1,          26,          24,           2,           1,           0, 
     1216, 1352890.00,   1112.57,      1.22,      3.21,      0.11,      2.50,           3,           0,           6,           2,           1,          26,          24,           2,           1,           0, 
     1216, 1352890.00,   1112.57,      1.22,      3.21,      0.11,      2.50,           3,           0,           6,           2,           1,          26,          24,           2,           1,           0, 
      969, 944710.00,    974.93,      1.26,      4.51,      0.12,      2.50,           3,           0,           3,           1,          10,          13,          24,           2,           1,           0, 
     1534, 1223110.00,    797.33,      1.20,      4.36,      0.09,      2.50,           3,           0,           2,           2,          10,          22,          45,           2,           1,           0, 
     1534, 1223110.00,    797.33,      1.20,      4.36,      0.09,      2.50,           3,           0,           2,           2,          10,          22,          45,           2,           1,           0, 
     1496, 1608850.00,   1075.43,      1.20,      5.36,      0.09,      2.50,           3,           0,           2,           2,          11,          25,          45,           2,           4,           0, 
     1496, 1608850.00,   1075.43,      1.20,      5.36,      0.09,      2.50,           3,           0,           2,           2,          11,          25,          45,           2,           4,           0, 
     1149, 998100.00,    868.67,      1.23,      3.96,      0.11,      2.50,           3,           0,           2,           2,          10,          25,          33,           4,           4,           0, 
     1149, 998100.00,    868.67,      1.23,      3.96,      0.11,      2.50,           3,           0,           2,           2,          10,          25,          33,           4,           4,           0, 
      649, 644700.00,    993.37,      1.31,      5.36,      0.14,      2.50,           3,           0,           2,           1,          10,          33,          45,           1,           4,           0, 
      711, 807100.00,   1135.16,      1.30,      5.33,      0.14,      2.50,           3,           0,           6,           2,          10,          26,          15,           2,           1,           0, 
      726, 837890.00,   1154.12,      1.30,      5.14,      0.14,      2.50,           3,           0,           2,           2,          10,          47,          20,           1,           3,           0, 
      627, 738570.00,   1177.94,      1.35,      4.69,      0.17,      2.49,           3,           0,           6,           2,          10,          39,          24,           1,           4,           0, 
      470, 642030.00,   1366.02,      1.45,      3.62,      0.20,      2.49,           3,           0,           2,           1,           4,          15,          24,           2,           3,           0, 
      958, 949760.00,    991.40,      1.26,      4.12,      0.12,      2.49,           3,           0,           6,           2,          10,          26,          20,           1,           2,           0, 
      603, 725610.00,   1203.33,      1.33,      3.33,      0.14,      2.49,           3,           0,           6,           1,          10,          25,          20,           2,           2,           0, 
     1556, 1230690.00,    790.93,      1.20,      3.74,      0.09,      2.49,           3,           0,           2,           2,          10,           8,          45,           2,           1,           0, 
     1556, 1230690.00,    790.93,      1.20,      3.74,      0.09,      2.49,           3,           0,           2,           2,          10,           8,          45,           2,           1,           0, 
     1556, 1230690.00,    790.93,      1.20,      3.74,      0.09,      2.49,           3,           0,           2,           2,          10,           8,          45,           2,           1,           0, 
      580, 846210.00,   1458.98,      1.35,      3.32,      0.15,      2.49,           3,           0,           6,           1,           5,          41,          24,           2,           1,           0, 
      438, 624370.00,   1425.50,      1.42,      5.50,      0.18,      2.49,           3,           0,           5,           1,          10,          25,          12,           1,           4,           0, 
     1116, 991900.00,    888.80,      1.24,      4.85,      0.11,      2.49,           3,           0,           6,           2,          10,          15,          11,           1,           2,           0, 
     1693, 1708820.00,   1009.34,      1.19,      4.66,      0.09,      2.49,           3,           0,           2,           2,          11,          26,          24,           3,           4,           0, 
      609, 786020.00,   1290.67,      1.35,      7.18,      0.15,      2.49,           3,           0,           6,           2,          10,          25,          43,           3,           3,           0, 
      609, 786020.00,   1290.67,      1.35,      7.18,      0.15,      2.49,           3,           0,           6,           2,          10,          25,          43,           3,           3,           0, 
     1171, 1051620.00,    898.05,      1.24,      2.73,      0.11,      2.49,           3,           0,           6,           2,          10,          26,          24,           1,           1,           0, 
     1171, 1051620.00,    898.05,      1.24,      2.73,      0.11,      2.49,           3,           0,           6,           2,          10,          26,          24,           1,           1,           0, 
     1171, 1051620.00,    898.05,      1.24,      2.73,      0.11,      2.49,           3,           0,           6,           2,          10,          26,          24,           1,           1,           0, 
      207, 419650.00,   2027.29,      1.70,      4.25,      0.29,      2.48,           3,           0,           8,           2,          10,          15,          43,           2,           1,           0, 
      859, 1189540.00,   1384.80,      1.27,      3.52,      0.12,      2.48,           3,           0,           6,           2,           8,          15,          24,           2,           2,           0, 
      483, 757240.00,   1567.78,      1.39,      4.60,      0.18,      2.48,           3,           0,           6,           2,          10,          44,          45,           3,           3,           0, 
      643, 799620.00,   1243.58,      1.33,      6.11,      0.15,      2.48,           3,           0,           6,           2,          10,          26,          43,           1,           4,           0, 
      549, 554560.00,   1010.13,      1.36,      5.80,      0.16,      2.48,           3,           0,           6,           1,          10,           9,          31,           3,           3,           0, 
      621, 733330.00,   1180.89,      1.35,      4.76,      0.17,      2.48,           3,           0,           6,           2,          10,          39,          24,           2,           4,           0, 
      202, 320730.00,   1587.77,      1.63,      3.72,      0.27,      2.48,           3,           0,           8,           2,          10,          25,          24,           2,           1,           0, 
      202, 320730.00,   1587.77,      1.63,      3.72,      0.27,      2.48,           3,           0,           8,           2,          10,          25,          24,           2,           1,           0, 
