# TimeStamp   : 2020-02-23 21:10:45
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <Input>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           5,           1,           0,           0,          20,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           8,           1,           0,           0,          20,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           6,           1,           0,           0,          20,           5,           0,
       25,  -7040.00,   -281.60,      0.33,     -0.79,     -0.43,      0.00,           2,           0,           8,           1,           0,           0,          29,           1,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           7,           1,           0,           0,          20,           5,           0,
       23,   5150.00,    223.91,      3.75,      5.60,      0.84,      0.00,           2,           0,           3,           1,           0,           0,          21,           4,           0,
       14,   3200.00,    228.57,      5.64,      7.27,      1.33,      0.00,           2,           0,           4,           1,           0,           0,          21,           4,           0,
       20,   4250.00,    212.50,      4.37,     11.49,      1.35,      0.00,           2,           0,           1,           1,           0,           0,          21,           4,           0,
        8,    120.00,     15.00,      1.13,      0.22,      0.07,      0.00,           2,           0,           2,           1,           0,           0,          21,           4,           0,
       10,   2160.00,    216.00,      7.17,      6.17,      1.23,      0.00,           2,           0,           8,           1,           0,           0,          21,           4,           0,
        3,   -470.00,   -156.67,      0.33,     -0.73,     -0.45,      0.00,           2,           0,           3,           1,           0,           0,          21,           5,           0,
        2,     70.00,     35.00,      1.44,      0.44,      0.22,      0.00,           2,           0,           4,           1,           0,           0,          21,           5,           0,
       25,   6080.00,    243.20,      4.49,      5.85,      1.26,      0.00,           2,           0,           6,           1,           0,           0,          21,           4,           0,
        1,   -130.00,   -130.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           1,           1,           0,           0,          21,           5,           0,
       17,   4110.00,    241.76,      4.02,     11.11,      1.07,      0.00,           2,           0,           7,           1,           0,           0,          21,           4,           0,
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           2,           1,           0,           0,          21,           5,           0,
       27,   -640.00,    -23.70,      0.83,     -0.46,     -0.09,      0.00,           2,           0,           8,           2,           0,           0,          20,           5,           0,
        5,   -820.00,   -164.00,      0.26,     -0.74,     -0.44,      0.00,           2,           0,           5,           1,           0,           0,          21,           5,           0,
        2,     70.00,     35.00,      1.44,      0.44,      0.22,      0.00,           2,           0,           8,           1,           0,           0,          21,           5,           0,
        3,   -350.00,   -116.67,      0.42,     -0.58,     -0.19,      0.00,           2,           0,           6,           1,           0,           0,          21,           5,           0,
        3,   -470.00,   -156.67,      0.33,     -0.73,     -0.45,      0.00,           2,           0,           7,           1,           0,           0,          21,           5,           0,
       26,   1120.00,     43.08,      1.28,      0.35,      0.12,      0.00,           2,           0,           4,           1,           0,           0,          22,           4,           0,
       14,   -130.00,     -9.29,      0.96,     -0.06,     -0.02,      0.00,           2,           0,           2,           1,           0,           0,          22,           4,           0,
       13,   1860.00,    143.08,      4.96,      5.47,      1.22,      0.00,           2,           0,           8,           1,           0,           0,          22,           4,           0,
        3,   -780.00,   -260.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           3,           1,           0,           0,          22,           5,           0,
        2,   -240.00,   -120.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           4,           1,           0,           0,          22,           5,           0,
        2,   -210.00,   -105.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           1,           1,           0,           0,          22,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           2,           1,           0,           0,          22,           5,           0,
        5,  -1130.00,   -226.00,      0.05,     -0.95,     -0.76,      0.00,           2,           0,           5,           1,           0,           0,          22,           5,           0,
        8,  -3120.00,   -390.00,      0.05,     -0.98,     -0.71,      0.00,           2,           0,           7,           2,           0,           0,          18,           5,           0,
        2,   -240.00,   -120.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           8,           1,           0,           0,          22,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           8,           2,           0,           0,          18,           5,           0,
       10,  -4060.00,   -406.00,      0.11,     -0.98,     -0.54,      0.00,           2,           0,           7,           2,           0,           0,          18,           4,           0,
        3,   -660.00,   -220.00,      0.03,     -0.97,     -0.65,      0.00,           2,           0,           6,           1,           0,           0,          22,           5,           0,
        3,   -780.00,   -260.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           7,           1,           0,           0,          22,           5,           0,
        3,    -80.00,    -26.67,      0.11,     -0.89,     -0.59,      0.00,           2,           0,           8,           2,           0,           0,          18,           4,           0,
       11,  -3350.00,   -304.55,      0.20,     -0.94,     -0.51,      0.00,           2,           0,           7,           2,           0,           0,          18,           3,           0,
        3,    -20.00,     -6.67,      0.78,     -0.22,     -0.15,      0.00,           2,           0,           8,           2,           0,           0,          18,           3,           0,
       25,   3390.00,    135.60,      2.02,      1.80,      0.41,      0.00,           2,           0,           4,           1,           0,           0,          23,           3,           0,
       28,   6400.00,    228.57,      2.67,      3.09,      0.54,      0.00,           2,           0,           1,           1,           0,           0,          23,           3,           0,
       11,  -2880.00,   -261.82,      0.27,     -0.90,     -0.47,      0.00,           2,           0,           7,           2,           0,           0,          18,           2,           0,
       29,  -6790.00,   -234.14,      0.36,     -0.96,     -0.35,      0.00,           2,           0,           4,           2,           0,           0,          18,           5,           0,
       20,   3630.00,    181.50,      2.28,      1.75,      0.32,      0.00,           2,           0,           2,           1,           0,           0,          23,           3,           0,
       13,    450.00,     34.62,      1.13,      0.18,      0.08,      0.00,           2,           0,           8,           1,           0,           0,          23,           3,           0,
        4,  -2430.00,   -607.50,      0.05,     -0.96,     -0.47,      0.00,           2,           0,           8,           2,           0,           0,          18,           2,           0,
        6,   -180.00,    -30.00,      0.86,     -0.20,     -0.07,      0.00,           2,           0,           3,           1,           0,           0,          23,           4,           0,
        4,   -320.00,    -80.00,      0.67,     -0.33,     -0.16,      0.00,           2,           0,           4,           1,           0,           0,          23,           4,           0,
       11,  -2670.00,   -242.73,      0.30,     -0.88,     -0.38,      0.00,           2,           0,           7,           2,           0,           0,          18,           1,           0,
        5,    930.00,    186.00,     19.60,     18.60,      7.44,      0.00,           2,           0,           1,           1,           0,           0,          23,           4,           0,
       27,   1340.00,     49.63,      1.25,      0.59,      0.15,      0.00,           2,           0,           7,           1,           0,           0,          23,           3,           0,
        4,   -190.00,    -47.50,      0.47,     -0.63,     -0.26,      0.00,           2,           0,           2,           1,           0,           0,          23,           4,           0,
        9,    600.00,     66.67,      1.38,      0.52,      0.25,      0.00,           2,           0,           5,           1,           0,           0,          23,           4,           0,
        2,    170.00,     85.00,      3.83,      2.83,      1.42,      0.00,           2,           0,           7,           1,           0,           0,          28,           5,           0,
        2,    250.00,    125.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           6,           1,           0,           0,          28,           5,           0,
        4,  -2350.00,   -587.50,      0.07,     -0.96,     -0.47,      0.00,           2,           0,           8,           2,           0,           0,          18,           1,           0,
        2,    650.00,    325.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           8,           1,           0,           0,          23,           4,           0,
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           3,           1,           0,           0,          23,           5,           0,
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           4,           1,           0,           0,          23,           5,           0,
        8,    610.00,     76.25,      1.45,      0.66,      0.28,      0.00,           2,           0,           6,           1,           0,           0,          23,           4,           0,
        2,     70.00,     35.00,      1.44,      0.44,      0.22,      0.00,           2,           0,           8,           1,           0,           0,          28,           5,           0,
        1,  -1590.00,  -1590.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           1,           1,           0,           0,          23,           5,           0,
        3,   -520.00,   -173.33,      0.66,     -0.34,     -0.11,      0.00,           2,           0,           7,           1,           0,           0,          23,           4,           0,
        4,   -250.00,    -62.50,      0.54,     -0.46,     -0.23,      0.00,           2,           0,           5,           1,           0,           0,          28,           5,           0,
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           2,           1,           0,           0,          28,           5,           0,
       10,   2670.00,    267.00,      4.34,      3.34,      1.00,      0.00,           2,           0,           7,           1,           0,           0,          28,           4,           0,
       24,   4850.00,    202.08,      4.82,     11.83,      1.43,      0.00,           2,           0,           6,           1,           0,           0,          28,           4,           0,
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           2,           1,           0,           0,          23,           5,           0,
        1,   -130.00,   -130.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           1,           1,           0,           0,          28,           5,           0,
        6,   1120.00,    186.67,      4.73,      3.73,      0.62,      0.00,           2,           0,           8,           1,           0,           0,          28,           4,           0,
        2,     70.00,     35.00,      1.44,      0.44,      0.22,      0.00,           2,           0,           4,           1,           0,           0,          28,           5,           0,
        2,    170.00,     85.00,      3.83,      2.83,      1.42,      0.00,           2,           0,           3,           1,           0,           0,          28,           5,           0,
        3,   -420.00,   -140.00,      0.21,     -0.79,     -0.26,      0.00,           2,           0,           2,           1,           0,           0,          28,           4,           0,
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           5,           1,           0,           0,          23,           5,           0,
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           8,           1,           0,           0,          23,           5,           0,
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           6,           1,           0,           0,          23,           5,           0,
       14,   2820.00,    201.43,      5.15,      7.83,      1.78,      0.00,           2,           0,           1,           1,           0,           0,          28,           4,           0,
       10,   2960.00,    296.00,     10.25,      9.87,      1.85,      0.00,           2,           0,           4,           1,           0,           0,          28,           4,           0,
       15,   3420.00,    228.00,      4.08,      5.34,      1.03,      0.00,           2,           0,           3,           1,           0,           0,          28,           4,           0,
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           7,           1,           0,           0,          23,           5,           0,
       14,  -2460.00,   -175.71,      0.36,     -0.76,     -0.41,      0.00,           2,           0,           8,           1,           0,           0,          24,           3,           0,
       10,  -3510.00,   -351.00,      0.15,     -0.87,     -0.68,      0.00,           2,           0,           4,           1,           0,           0,          24,           4,           0,
       11,    460.00,     41.82,      1.19,      0.30,      0.09,      0.00,           2,           0,           2,           1,           0,           0,          24,           4,           0,
       28,  -2430.00,    -86.79,      0.64,     -0.56,     -0.20,      0.00,           2,           0,           5,           1,           0,           0,          24,           4,           0,
        2,     10.00,      5.00,      1.12,      0.12,      0.06,      0.00,           2,           0,           8,           1,           0,           0,          24,           4,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           3,           1,           0,           0,          24,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           4,           1,           0,           0,          24,           5,           0,
        2,  -1670.00,   -835.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           1,           1,           0,           0,          24,           5,           0,
       10,  -3580.00,   -358.00,      0.18,     -0.85,     -0.58,      0.00,           2,           0,           7,           1,           0,           0,          24,           4,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           2,           1,           0,           0,          24,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           5,           1,           0,           0,          24,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           8,           1,           0,           0,          24,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           6,           1,           0,           0,          24,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           7,           1,           0,           0,          24,           5,           0,
       18,   4310.00,    239.44,      7.95,     14.37,      1.54,      0.00,           2,           0,           4,           1,           0,           0,          25,           4,           0,
        6,   -400.00,    -66.67,      0.33,     -0.67,     -0.33,      0.00,           2,           0,           2,           1,           0,           0,          25,           4,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           7,           1,           0,           0,          27,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           6,           1,           0,           0,          27,           5,           0,
        3,   -470.00,   -156.67,      0.33,     -0.73,     -0.45,      0.00,           2,           0,           3,           1,           0,           0,          25,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           8,           1,           0,           0,          27,           5,           0,
       12,   2250.00,    187.50,      6.77,      6.62,      1.44,      0.00,           2,           0,           8,           1,           0,           0,          25,           4,           0,
        2,     70.00,     35.00,      1.44,      0.44,      0.22,      0.00,           2,           0,           4,           1,           0,           0,          25,           5,           0,
        1,   -130.00,   -130.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           1,           1,           0,           0,          25,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           5,           1,           0,           0,          27,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           2,           1,           0,           0,          27,           5,           0,
        9,  -3990.00,   -443.33,      0.08,     -0.94,     -0.71,      0.00,           2,           0,           7,           1,           0,           0,          27,           4,           0,
       29,  -1540.00,    -53.10,      0.73,     -0.52,     -0.17,      0.00,           2,           0,           6,           1,           0,           0,          27,           4,           0,
       22,   4290.00,    195.00,      3.19,      3.40,      0.80,      0.00,           2,           0,           7,           1,           0,           0,          25,           4,           0,
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           2,           1,           0,           0,          25,           5,           0,
        5,   -820.00,   -164.00,      0.26,     -0.74,     -0.44,      0.00,           2,           0,           5,           1,           0,           0,          25,           5,           0,
        2,  -1670.00,   -835.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           1,           1,           0,           0,          27,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           8,           1,           0,           0,          27,           4,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           4,           1,           0,           0,          27,           5,           0,
        1,    -80.00,    -80.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           3,           1,           0,           0,          27,           5,           0,
       24,  -1690.00,    -70.42,      0.70,     -0.47,     -0.16,      0.00,           2,           0,           5,           1,           0,           0,          27,           4,           0,
        2,     70.00,     35.00,      1.44,      0.44,      0.22,      0.00,           2,           0,           8,           1,           0,           0,          25,           5,           0,
        3,   -350.00,   -116.67,      0.42,     -0.58,     -0.19,      0.00,           2,           0,           6,           1,           0,           0,          25,           5,           0,
        3,   -470.00,   -156.67,      0.33,     -0.73,     -0.45,      0.00,           2,           0,           7,           1,           0,           0,          25,           5,           0,
       19,   4420.00,    232.63,      8.13,     14.73,      1.50,      0.00,           2,           0,           4,           1,           0,           0,          26,           4,           0,
       11,    460.00,     41.82,      1.19,      0.30,      0.09,      0.00,           2,           0,           2,           1,           0,           0,          27,           4,           0,
        6,   -400.00,    -66.67,      0.33,     -0.67,     -0.33,      0.00,           2,           0,           2,           1,           0,           0,          26,           4,           0,
        3,   -470.00,   -156.67,      0.33,     -0.73,     -0.45,      0.00,           2,           0,           3,           1,           0,           0,          26,           5,           0,
        2,     70.00,     35.00,      1.44,      0.44,      0.22,      0.00,           2,           0,           4,           1,           0,           0,          26,           5,           0,
       13,   2340.00,    180.00,      7.00,      6.88,      1.38,      0.00,           2,           0,           8,           1,           0,           0,          26,           4,           0,
       13,  -3020.00,   -232.31,      0.21,     -0.93,     -0.55,      0.00,           2,           0,           8,           1,           0,           0,          27,           3,           0,
        1,   -130.00,   -130.00,      0.00,     -1.00,     -1.00,      0.00,           2,           0,           1,           1,           0,           0,          26,           5,           0,
        8,  -3430.00,   -428.75,      0.13,     -0.89,     -0.76,      0.00,           2,           0,           4,           1,           0,           0,          27,           4,           0,
       23,   4700.00,    204.35,      3.40,      3.73,      0.83,      0.00,           2,           0,           7,           1,           0,           0,          26,           4,           0,
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           2,           0,           2,           1,           0,           0,          26,           5,           0,
        5,   -820.00,   -164.00,      0.26,     -0.74,     -0.44,      0.00,           2,           0,           5,           1,           0,           0,          26,           5,           0,
        2,     70.00,     35.00,      1.44,      0.44,      0.22,      0.00,           2,           0,           8,           1,           0,           0,          26,           5,           0,
        3,   -350.00,   -116.67,      0.42,     -0.58,     -0.19,      0.00,           2,           0,           6,           1,           0,           0,          26,           5,           0,
        3,   -470.00,   -156.67,      0.33,     -0.73,     -0.45,      0.00,           2,           0,           7,           1,           0,           0,          26,           5,           0,
       40,     -0.00,     -0.00,      1.00,     -0.00,     -0.00,     -0.00,           2,           0,           7,           1,           0,           0,          15,           3,           0,
      121,     -0.00,     -0.00,      1.00,     -0.00,     -0.00,     -0.00,           2,           0,           4,           2,           0,           0,          34,           4,           0,
      246,     -0.00,     -0.00,      1.00,     -0.00,     -0.00,     -0.00,           2,           0,           3,           2,           0,           0,          15,           3,           0,
      178,    -20.00,     -0.11,      1.00,     -0.00,     -0.00,     -0.00,           2,           0,           2,           2,           0,           0,          47,           5,           0,
      262,    -20.00,     -0.08,      1.00,     -0.00,     -0.00,     -0.00,           2,           0,           3,           2,           0,           0,          15,           2,           0,
      595,    -70.00,     -0.12,      1.00,     -0.00,     -0.00,     -0.00,           2,           0,           4,           2,           0,           0,           7,           1,           0,
      125,    -30.00,     -0.24,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           5,           1,           0,           0,          14,           3,           0,
      682,   -100.00,     -0.15,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           6,           1,           0,           0,          22,           2,           0,
      632,   -110.00,     -0.17,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           6,           2,           0,           0,          32,           4,           0,
      994,   -160.00,     -0.16,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           1,           2,           0,           0,           0,           5,           0,
      237,    -80.00,     -0.34,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           7,           1,           0,           0,          26,           2,           0,
      113,    -60.00,     -0.53,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           1,           1,           0,           0,          39,           1,           0,
      633,   -170.00,     -0.27,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           3,           1,           0,           0,           9,           2,           0,
       40,    -40.00,     -1.00,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           5,           1,           0,           0,          46,           4,           0,
       70,    -60.00,     -0.86,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           8,           1,           0,           0,          12,           2,           0,
      632,   -220.00,     -0.35,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           6,           2,           0,           0,          32,           3,           0,
      632,   -220.00,     -0.35,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           6,           2,           0,           0,          32,           1,           0,
      632,   -220.00,     -0.35,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           6,           2,           0,           0,          32,           2,           0,
       47,    -60.00,     -1.28,      0.99,     -0.02,     -0.00,     -0.01,           2,           0,           2,           1,           0,           0,          28,           3,           0,
      449,   -180.00,     -0.40,      1.00,     -0.01,     -0.00,     -0.01,           2,           0,           4,           1,           0,           0,           8,           1,           0,
      632,   -250.00,     -0.40,      1.00,     -0.02,     -0.00,     -0.01,           2,           0,           5,           2,           0,           0,          32,           4,           0,
      466,   -250.00,     -0.54,      1.00,     -0.02,     -0.00,     -0.01,           2,           0,           6,           2,           0,           0,          27,           3,           0,
      315,   -230.00,     -0.73,      1.00,     -0.01,     -0.00,     -0.02,           2,           0,           2,           2,           0,           0,          12,           1,           0,
      182,   -150.00,     -0.82,      1.00,     -0.02,     -0.00,     -0.02,           2,           0,           4,           1,           0,           0,          17,           2,           0,
      211,   -160.00,     -0.76,      1.00,     -0.02,     -0.00,     -0.02,           2,           0,           5,           2,           0,           0,          30,           1,           0,
      632,   -320.00,     -0.51,      1.00,     -0.02,     -0.00,     -0.02,           2,           0,           5,           1,           0,           0,          32,           1,           0,
      117,   -120.00,     -1.03,      1.00,     -0.02,     -0.00,     -0.02,           2,           0,           6,           1,           0,           0,          20,           3,           0,
     1071,   -520.00,     -0.49,      1.00,     -0.02,     -0.00,     -0.02,           2,           0,           6,           2,           0,           0,           7,           2,           0,
       34,   -100.00,     -2.94,      0.99,     -0.02,     -0.00,     -0.02,           2,           0,           8,           1,           0,           0,          42,           2,           0,
      626,   -430.00,     -0.69,      1.00,     -0.02,     -0.00,     -0.02,           2,           0,           5,           2,           0,           0,           5,           4,           0,
      149,   -190.00,     -1.28,      1.00,     -0.02,     -0.00,     -0.02,           2,           0,           5,           2,           0,           0,          48,           1,           0,
      215,   -220.00,     -1.02,      1.00,     -0.03,     -0.00,     -0.02,           2,           0,           6,           1,           0,           0,          17,           3,           0,
      226,   -220.00,     -0.97,      1.00,     -0.02,     -0.00,     -0.02,           2,           0,           8,           2,           0,           0,           4,           5,           0,
      142,   -210.00,     -1.48,      0.99,     -0.03,     -0.00,     -0.02,           2,           0,           6,           2,           0,           0,          48,           4,           0,
      632,   -480.00,     -0.76,      1.00,     -0.03,     -0.00,     -0.03,           2,           0,           6,           1,           0,           0,          32,           1,           0,
      658,   -540.00,     -0.82,      1.00,     -0.02,     -0.00,     -0.03,           2,           0,           3,           2,           0,           0,          33,           1,           0,
      152,   -220.00,     -1.45,      0.99,     -0.02,     -0.00,     -0.03,           2,           0,           6,           1,           0,           0,          31,           3,           0,
      432,   -420.00,     -0.97,      1.00,     -0.02,     -0.00,     -0.03,           2,           0,           7,           2,           0,           0,           9,           5,           0,
       48,   -210.00,     -4.37,      0.99,     -0.03,     -0.01,     -0.03,           2,           0,           4,           2,           0,           0,           1,           4,           0,
      338,   -380.00,     -1.12,      1.00,     -0.03,     -0.00,     -0.03,           2,           0,           2,           1,           0,           0,          14,           1,           0,
      627,   -570.00,     -0.91,      1.00,     -0.04,     -0.00,     -0.03,           2,           0,           1,           2,           0,           0,          32,           1,           0,
       34,   -180.00,     -5.29,      0.98,     -0.03,     -0.01,     -0.04,           2,           0,           4,           1,           0,           0,           1,           1,           0,
      866,   -840.00,     -0.97,      1.00,     -0.03,     -0.00,     -0.04,           2,           0,           5,           1,           0,           0,           9,           1,           0,
      633,   -670.00,     -1.06,      1.00,     -0.05,     -0.00,     -0.04,           2,           0,           5,           2,           0,           0,          32,           1,           0,
      633,   -680.00,     -1.07,      1.00,     -0.05,     -0.00,     -0.04,           2,           0,           5,           2,           0,           0,          32,           2,           0,
       34,   -180.00,     -5.29,      0.98,     -0.05,     -0.01,     -0.04,           2,           0,           8,           2,           0,           0,          48,           3,           0,
       76,   -270.00,     -3.55,      0.99,     -0.04,     -0.01,     -0.04,           2,           0,           8,           2,           0,           0,           5,           3,           0,
      633,   -720.00,     -1.14,      1.00,     -0.05,     -0.00,     -0.04,           2,           0,           5,           2,           0,           0,          32,           3,           0,
      872,   -910.00,     -1.04,      1.00,     -0.04,     -0.00,     -0.04,           2,           0,           3,           1,           0,           0,          49,           1,           0,
      208,   -370.00,     -1.78,      0.99,     -0.04,     -0.00,     -0.04,           2,           0,           8,           2,           0,           0,          50,           5,           0,
      947,  -1110.00,     -1.17,      1.00,     -0.04,     -0.00,     -0.04,           2,           0,           2,           2,           0,           0,          50,           5,           0,
      364,   -600.00,     -1.65,      0.99,     -0.05,     -0.00,     -0.04,           2,           0,           1,           1,           0,           0,          24,           2,           0,
      239,   -480.00,     -2.01,      0.99,     -0.03,     -0.00,     -0.04,           2,           0,           5,           1,           0,           0,          24,           2,           0,
      482,   -630.00,     -1.31,      0.99,     -0.05,     -0.00,     -0.04,           2,           0,           4,           2,           0,           0,          22,           4,           0,
       71,   -240.00,     -3.38,      0.99,     -0.06,     -0.01,     -0.04,           2,           0,           2,           1,           0,           0,          39,           2,           0,
      101,   -240.00,     -2.38,      0.99,     -0.04,     -0.01,     -0.04,           2,           0,           8,           1,           0,           0,          14,           1,           0,
      289,   -510.00,     -1.76,      0.99,     -0.06,     -0.00,     -0.05,           2,           0,           8,           2,           0,           0,           4,           4,           0,
       77,   -210.00,     -2.73,      0.99,     -0.03,     -0.01,     -0.05,           2,           0,           8,           1,           0,           0,          15,           1,           0,
      534,   -790.00,     -1.48,      0.99,     -0.04,     -0.00,     -0.05,           2,           0,           4,           2,           0,           0,          49,           3,           0,
       67,   -290.00,     -4.33,      0.98,     -0.06,     -0.01,     -0.05,           2,           0,           8,           2,           0,           0,          47,           2,           0,
      312,   -570.00,     -1.83,      0.99,     -0.04,     -0.00,     -0.05,           2,           0,           7,           1,           0,           0,          32,           2,           0,
      605,  -1020.00,     -1.69,      0.99,     -0.04,     -0.00,     -0.05,           2,           0,           5,           2,           0,           0,          26,           4,           0,
      537,   -800.00,     -1.49,      0.99,     -0.05,     -0.00,     -0.05,           2,           0,           4,           2,           0,           0,          10,           2,           0,
       71,   -310.00,     -4.37,      0.98,     -0.06,     -0.01,     -0.05,           2,           0,           7,           2,           0,           0,          48,           4,           0,
       48,   -160.00,     -3.33,      0.98,     -0.08,     -0.01,     -0.05,           2,           0,           4,           2,           0,           0,          40,           1,           0,
      136,   -390.00,     -2.87,      0.99,     -0.05,     -0.01,     -0.05,           2,           0,           8,           1,           0,           0,          33,           2,           0,
      988,  -1320.00,     -1.34,      1.00,     -0.05,     -0.00,     -0.05,           2,           0,           6,           2,           0,           0,           6,           4,           0,
     1069,  -1430.00,     -1.34,      1.00,     -0.06,     -0.00,     -0.05,           2,           0,           6,           2,           0,           0,           0,           3,           0,
       56,   -290.00,     -5.18,      0.98,     -0.07,     -0.01,     -0.05,           2,           0,           8,           2,           0,           0,          47,           4,           0,
      200,   -460.00,     -2.30,      0.99,     -0.06,     -0.01,     -0.05,           2,           0,           8,           2,           0,           0,           7,           5,           0,
