# TimeStamp   : 2020-07-29 16:31:34
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2009-10-01 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# === All parameters need to be INTEGER ===
# 
#  - Main node within <Inputs> and </Inputs>
# 
#  - Fixed-input parameters are with syntax:
# 
#     <Input>
#       <Name>parameter_name</Name>
#       <Value>0.5</Value>
#     </Input>
# 
#  - Optimizable parameter are with syntax:
# 
#     <OptRange>
#       <Name>parameter_name</Name>
#       <Start>1</Start>
#       <Stop>20</Stop>
#       <Step>1</Step>
#     </OptRange>
# 
# For Backtest: only the <Start> value of <OptRange> parameters is read.
# 
# Names of input variables must match those in 'mode_factory_sequential'
# 
# Names of optimization variables ("fractN_long", "fractN_short")
# and "Side_switch" must match in 'validation.cpp'
# 
# -->
# <Inputs>
#     <Input>
#         <Name>BOMR_switch</Name>        <!-- 1 = BO, 2 = MR -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1 = L, 2 = S, 3 = both -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..4:1 -->
#         <Start>1</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>DOW_switch</Name>         <!-- 0..5:1 -->
#         <Start>0</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Intraday_switch</Name>    <!-- 0..10:1 -->
#         <Start>0</Start>
#         <Stop>10</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..56:1 -->
#         <Start>0</Start>
#         <Stop>56</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..56:1 -->
#         <Start>0</Start>
#         <Stop>56</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>MktRegimeL_switch</Name>  <!-- 0..8:1 -->
#         <Start>0</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>MktRegimeS_switch</Name>  <!-- 0..8:1 -->
#         <Start>0</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>DPS_switch</Name>         <!--  0 (false) or 1 (true) -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Exit_switch</Name>        <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>1</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_long</Name>        <!-- 0..4:1 -->
#         <Start>0</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_short</Name>       <!-- 0..4:1 -->
#         <Start>0</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades, AvgTicks,  WinPerc,PftFactor,   NP/MDD,Expectancy,  Z-score,BOMR_switch,Side_switch,   MyStop,POI_switch,Distance_switch,DOW_switch,Intraday_switch,Filter1L_switch,Filter1S_switch,MktRegimeL_switch,MktRegimeS_switch,DPS_switch,Exit_switch,fractN_long,fractN_short,  epsilon,
      103,    11.74,    48.54,     0.98,    -0.05,    -0.01,    -0.06,          2,          2,          0,          6,          4,          0,          0,          0,         37,          0,          0,          0,          1,          0,          3,          0,
       62,   -11.10,    50.00,     0.98,    -0.04,    -0.01,    -0.06,          2,          2,          0,          6,          3,          0,          0,          0,         26,          0,          0,          0,          1,          0,          0,          0,
      212,     2.69,    45.75,     0.98,    -0.05,    -0.01,    -0.07,          2,          2,          0,          6,          2,          5,          0,          0,          5,          0,          0,          0,          1,          0,          2,          0,
      209,     2.65,    45.93,     0.98,    -0.05,    -0.01,    -0.08,          2,          2,          0,          6,          3,          5,          0,          0,          5,          0,          0,          0,          1,          0,          1,          0,
       34,    -1.35,    41.18,     0.96,    -0.09,    -0.03,    -0.08,          2,          2,          0,          6,          2,          0,          6,          0,         42,          0,          0,          0,          1,          0,          0,          0,
      161,     1.44,    49.07,     0.98,    -0.09,    -0.01,    -0.08,          2,          2,          0,          6,          2,          5,         10,          0,          7,          0,          0,          0,          1,          0,          0,          0,
       43,   -13.23,    44.19,     0.97,    -0.06,    -0.02,    -0.08,          2,          2,          0,          6,          1,          5,          0,          0,         26,          0,          0,          0,          1,          0,          1,          0,
       94,    10.78,    47.87,     0.97,    -0.08,    -0.02,    -0.09,          2,          2,          0,          6,          1,          5,          0,          0,         37,          0,          0,          0,          1,          0,          2,          0,
       57,    -7.47,    45.61,     0.97,    -0.05,    -0.02,    -0.09,          2,          2,          0,          6,          4,          0,          0,          0,         25,          0,          0,          0,          1,          0,          3,          0,
      179,    -1.12,    40.78,     0.98,    -0.07,    -0.01,    -0.09,          2,          2,          0,          6,          1,          5,          0,          0,         15,          0,          0,          0,          1,          0,          0,          0,
       38,   -11.66,    34.21,     0.95,    -0.07,    -0.03,    -0.09,          2,          2,          0,          6,          4,          5,          0,          0,         31,          0,          0,          0,          1,          0,          4,          0,
      171,     1.97,    43.86,     0.98,    -0.11,    -0.01,    -0.09,          2,          2,          0,          6,          4,          5,          0,          0,         16,          0,          0,          0,          1,          0,          3,          0,
       99,    11.88,    47.47,     0.96,    -0.09,    -0.02,    -0.10,          2,          2,          0,          6,          3,          5,          0,          0,         37,          0,          0,          0,          1,          0,          0,          0,
       62,    -6.03,    38.71,     0.96,    -0.08,    -0.02,    -0.10,          2,          2,          0,          6,          2,          0,          6,          0,         31,          0,          0,          0,          1,          0,          0,          0,
      150,     0.47,    43.33,     0.97,    -0.16,    -0.02,    -0.11,          2,          2,          0,          6,          4,          0,          0,          0,         16,          0,          0,          0,          1,          0,          4,          0,
      281,     0.98,    45.20,     0.98,    -0.09,    -0.01,    -0.11,          2,          2,          0,          6,          1,          5,         10,          0,          4,          0,          0,          0,          1,          0,          0,          0,
       85,    -2.71,    38.82,     0.96,    -0.10,    -0.02,    -0.11,          2,          2,          0,          6,          2,          5,         10,          0,         18,          0,          0,          0,          1,          0,          0,          0,
       85,    -2.69,    37.65,     0.96,    -0.10,    -0.02,    -0.11,          2,          2,          0,          6,          1,          5,         10,          0,         18,          0,          0,          0,          1,          0,          0,          0,
      297,     1.60,    44.78,     0.98,    -0.08,    -0.01,    -0.12,          2,          2,          0,          6,          1,          5,          0,          0,          4,          0,          0,          0,          1,          0,          0,          0,
      289,     2.21,    44.98,     0.98,    -0.08,    -0.01,    -0.12,          2,          2,          0,          6,          1,          5,          0,          0,          4,          0,          0,          0,          1,          0,          1,          0,
      175,     1.07,    45.71,     0.97,    -0.09,    -0.02,    -0.12,          2,          2,          0,          6,          4,          5,          0,          0,          5,          0,          0,          0,          1,          0,          4,          0,
      250,     0.60,    46.40,     0.98,    -0.12,    -0.01,    -0.12,          2,          2,          0,          6,          1,          0,          0,          0,         51,          0,          0,          0,          1,          0,          2,          0,
       92,     0.51,    46.74,     0.97,    -0.10,    -0.02,    -0.13,          2,          2,          0,          6,          3,          0,          0,          0,         36,          0,          0,          0,          1,          0,          1,          0,
      214,     0.57,    44.86,     0.97,    -0.13,    -0.01,    -0.13,          2,          2,          0,          6,          2,          0,          0,          0,         16,          0,          0,          0,          1,          0,          1,          0,
      213,     2.63,    44.60,     0.97,    -0.11,    -0.02,    -0.15,          2,          2,          0,          6,          4,          5,          0,          0,          5,          0,          0,          0,          1,          0,          3,          0,
      180,    -1.78,    41.11,     0.97,    -0.11,    -0.02,    -0.15,          2,          2,          0,          6,          2,          5,          0,          0,         15,          0,          0,          0,          1,          0,          0,          0,
      112,     1.09,    49.11,     0.96,    -0.11,    -0.02,    -0.15,          2,          2,          0,          6,          3,          0,          0,          0,         36,          0,          0,          0,          1,          0,          0,          0,
      294,     1.24,    48.64,     0.97,    -0.13,    -0.01,    -0.15,          2,          2,          0,          6,          4,          0,          0,          0,         51,          0,          0,          0,          1,          0,          3,          0,
       71,    -0.79,    47.89,     0.95,    -0.16,    -0.02,    -0.15,          2,          2,          0,          6,          4,          2,          0,          0,         36,          0,          0,          0,          1,          0,          4,          0,
      145,    -1.72,    46.90,     0.97,    -0.21,    -0.02,    -0.16,          2,          2,          0,          6,          3,          0,          0,          0,         23,          0,          0,          0,          1,          0,          1,          0,
      203,     0.52,    44.33,     0.97,    -0.21,    -0.02,    -0.16,          2,          2,          0,          6,          2,          0,          0,          0,         15,          0,          0,          0,          1,          0,          1,          0,
      318,     2.12,    46.23,     0.97,    -0.14,    -0.02,    -0.16,          2,          2,          0,          6,          4,          0,          0,          0,          4,          0,          0,          0,          1,          0,          3,          0,
      190,    -1.39,    41.58,     0.96,    -0.11,    -0.02,    -0.16,          2,          2,          0,          6,          1,          5,          0,          0,         16,          0,          0,          0,          1,          0,          0,          0,
       48,    -7.40,    47.92,     0.94,    -0.09,    -0.03,    -0.17,          2,          2,          0,          6,          1,          5,          0,          0,         25,          0,          0,          0,          1,          0,          2,          0,
       39,   -11.00,    38.46,     0.91,    -0.15,    -0.05,    -0.17,          2,          2,          0,          6,          4,          2,          0,          0,         31,          0,          0,          0,          1,          0,          4,          0,
       53,   -13.36,    43.40,     0.94,    -0.11,    -0.03,    -0.17,          2,          2,          0,          6,          4,          0,          0,          0,         26,          0,          0,          0,          1,          0,          3,          0,
       86,     9.85,    47.67,     0.93,    -0.16,    -0.04,    -0.17,          2,          2,          0,          6,          2,          5,          0,          0,         37,          0,          0,          0,          1,          0,          2,          0,
       99,    10.19,    47.47,     0.94,    -0.14,    -0.03,    -0.17,          2,          2,          0,          6,          1,          0,          0,          0,         37,          0,          0,          0,          1,          0,          2,          0,
       76,    -4.76,    44.74,     0.94,    -0.15,    -0.03,    -0.18,          2,          2,          0,          6,          1,          0,          0,          0,         22,          0,          0,          0,          1,          0,          2,          0,
      102,     9.88,    48.04,     0.94,    -0.16,    -0.03,    -0.18,          2,          2,          0,          6,          2,          5,          0,          0,         37,          0,          0,          0,          1,          0,          1,          0,
      184,     1.69,    45.11,     0.96,    -0.22,    -0.02,    -0.18,          2,          2,          0,          6,          2,          0,          0,          0,         16,          0,          0,          0,          1,          0,          2,          0,
      295,     1.79,    44.41,     0.97,    -0.14,    -0.02,    -0.18,          2,          2,          0,          6,          2,          5,          0,          0,          4,          0,          0,          0,          1,          0,          0,          0,
      169,     0.58,    43.79,     0.96,    -0.21,    -0.02,    -0.19,          2,          2,          0,          6,          3,          5,          0,          0,         15,          0,          0,          0,          1,          0,          0,          0,
       58,    -7.17,    44.83,     0.94,    -0.10,    -0.03,    -0.19,          2,          2,          0,          6,          1,          0,          0,          0,         25,          0,          0,          0,          1,          0,          2,          0,
      225,     0.99,    50.22,     0.96,    -0.15,    -0.02,    -0.19,          2,          2,          0,          6,          2,          5,          0,          0,         51,          0,          0,          0,          1,          0,          2,          0,
       91,    -2.25,    39.56,     0.94,    -0.21,    -0.03,    -0.19,          2,          2,          0,          6,          1,          0,          0,          0,         52,          0,          0,          0,          1,          0,          0,          0,
      168,     2.55,    42.86,     0.95,    -0.30,    -0.03,    -0.20,          2,          2,          0,          6,          3,          0,          0,          0,         15,          0,          0,          0,          1,          0,          1,          0,
       72,    -0.57,    44.44,     0.94,    -0.21,    -0.04,    -0.20,          2,          2,          0,          6,          2,          5,         10,          0,          2,          0,          0,          0,          1,          0,          0,          0,
      321,     2.07,    46.73,     0.97,    -0.15,    -0.02,    -0.20,          2,          2,          0,          6,          1,          0,          0,          0,          4,          0,          0,          0,          1,          0,          2,          0,
      345,    -0.11,    46.96,     0.97,    -0.15,    -0.02,    -0.21,          2,          2,          0,          6,          3,          0,          0,          0,         51,          0,          0,          0,          1,          0,          0,          0,
      116,     0.76,    50.00,     0.95,    -0.16,    -0.02,    -0.21,          2,          2,          0,          6,          2,          0,          0,          0,         36,          0,          0,          0,          1,          0,          1,          0,
       83,    -0.84,    46.99,     0.94,    -0.19,    -0.03,    -0.21,          2,          2,          0,          6,          4,          0,          0,          0,         36,          0,          0,          0,          1,          0,          4,          0,
      155,    -1.22,    48.39,     0.96,    -0.30,    -0.02,    -0.21,          2,          2,          0,          6,          4,          0,          0,          0,         23,          0,          0,          0,          1,          0,          3,          0,
      104,    11.05,    47.12,     0.93,    -0.17,    -0.04,    -0.21,          2,          2,          0,          6,          3,          0,          0,          0,         37,          0,          0,          0,          1,          0,          0,          0,
      226,     1.75,    45.13,     0.96,    -0.15,    -0.02,    -0.21,          2,          2,          0,          6,          3,          5,          0,          0,          5,          0,          0,          0,          1,          0,          0,          0,
      179,     0.39,    44.13,     0.95,    -0.18,    -0.03,    -0.22,          2,          2,          0,          6,          3,          5,          0,          0,         16,          0,          0,          0,          1,          0,          0,          0,
       50,    -7.78,    48.00,     0.92,    -0.11,    -0.04,    -0.22,          2,          2,          0,          7,          3,          0,          0,          0,         25,          0,          0,          0,          1,          0,          3,          0,
      122,     0.47,    50.00,     0.95,    -0.17,    -0.02,    -0.22,          2,          2,          0,          6,          4,          0,          0,          0,         36,          0,          0,          0,          1,          0,          2,          0,
       58,    -5.83,    44.83,     0.91,    -0.14,    -0.05,    -0.22,          2,          2,          0,          6,          1,          0,          0,          0,         31,          0,          0,          0,          1,          0,          2,          0,
      267,     1.67,    45.32,     0.96,    -0.20,    -0.02,    -0.22,          2,          2,          0,          6,          2,          0,          6,          0,          4,          0,          0,          0,          1,          0,          0,          0,
       92,     9.35,    47.83,     0.91,    -0.19,    -0.05,    -0.23,          2,          2,          0,          6,          2,          0,          0,          0,         37,          0,          0,          0,          1,          0,          2,          0,
      337,     1.35,    45.10,     0.96,    -0.19,    -0.02,    -0.23,          2,          2,          0,          6,          3,          0,          0,          0,          4,          0,          0,          0,          1,          0,          0,          0,
       46,    -7.63,    45.65,     0.91,    -0.12,    -0.05,    -0.23,          2,          2,          0,          6,          4,          5,          0,          0,         25,          0,          0,          0,          1,          0,          3,          0,
       46,    -9.91,    45.65,     0.91,    -0.13,    -0.05,    -0.24,          2,          2,          0,          6,          2,          5,          0,          0,         25,          0,          0,          0,          1,          0,          2,          0,
       72,    -0.92,    45.83,     0.92,    -0.25,    -0.04,    -0.24,          2,          2,          0,          6,          1,          5,         10,          0,          2,          0,          0,          0,          1,          0,          0,          0,
       38,   -15.13,    42.11,     0.90,    -0.17,    -0.06,    -0.24,          2,          2,          0,          6,          4,          5,          0,          0,         26,          0,          0,          0,          1,          0,          3,          0,
      279,     0.75,    44.80,     0.96,    -0.19,    -0.02,    -0.24,          2,          2,          0,          6,          2,          5,         10,          0,          4,          0,          0,          0,          1,          0,          0,          0,
      103,     8.59,    45.63,     0.91,    -0.23,    -0.05,    -0.25,          2,          2,          0,          6,          1,          5,          0,          0,         37,          0,          0,          0,          1,          0,          1,          0,
      121,     0.01,    49.59,     0.94,    -0.18,    -0.03,    -0.25,          2,          2,          0,          6,          1,          0,          0,          0,         36,          0,          0,          0,          1,          0,          1,          0,
       58,    -2.48,    41.38,     0.89,    -0.23,    -0.06,    -0.25,          2,          2,          0,          6,          3,          5,          0,          0,         52,          0,          0,          0,          1,          0,          1,          0,
       78,    -1.36,    47.44,     0.93,    -0.21,    -0.04,    -0.26,          2,          2,          0,          6,          4,          5,          0,          0,         36,          0,          0,          0,          1,          0,          4,          0,
      216,     0.29,    44.44,     0.95,    -0.25,    -0.03,    -0.26,          2,          2,          0,          6,          4,          0,          0,          0,         16,          0,          0,          0,          1,          0,          2,          0,
      205,     0.39,    43.90,     0.95,    -0.33,    -0.03,    -0.26,          2,          2,          0,          6,          4,          0,          0,          0,         15,          0,          0,          0,          1,          0,          2,          0,
       71,    -3.55,    45.07,     0.91,    -0.26,    -0.05,    -0.26,          2,          2,          0,          6,          1,          0,          0,          0,         52,          0,          0,          0,          1,          0,          2,          0,
      189,    -2.27,    41.27,     0.94,    -0.17,    -0.03,    -0.27,          2,          2,          0,          6,          2,          5,          0,          0,         16,          0,          0,          0,          1,          0,          0,          0,
       53,   -13.81,    43.40,     0.91,    -0.17,    -0.05,    -0.28,          2,          2,          0,          6,          2,          0,          0,          0,         26,          0,          0,          0,          1,          0,          2,          0,
       55,    -4.93,    40.00,     0.88,    -0.20,    -0.07,    -0.28,          2,          2,          0,          6,          3,          0,          0,          0,         31,          0,          0,          0,          1,          0,          1,          0,
      180,     0.74,    48.89,     0.94,    -0.29,    -0.03,    -0.28,          2,          2,          0,          6,          2,          5,          6,          0,          5,          0,          0,          0,          1,          0,          0,          0,
      103,    -0.69,    49.51,     0.93,    -0.17,    -0.03,    -0.28,          2,          2,          0,          6,          1,          5,          0,          0,         36,          0,          0,          0,          1,          0,          2,          0,
      107,    -3.41,    44.86,     0.93,    -0.21,    -0.04,    -0.28,          2,          2,          0,          6,          1,          5,          0,          0,         23,          0,          0,          0,          1,          0,          2,          0,
      174,     1.33,    44.83,     0.94,    -0.42,    -0.03,    -0.28,          2,          2,          0,          6,          2,          0,          0,          0,         15,          0,          0,          0,          1,          0,          2,          0,
       66,    -9.44,    45.45,     0.92,    -0.14,    -0.05,    -0.28,          2,          2,          0,          6,          1,          0,          0,          0,         25,          0,          0,          0,          1,          0,          1,          0,
       85,    -4.46,    41.18,     0.91,    -0.31,    -0.05,    -0.29,          2,          2,          0,          6,          2,          0,          0,          0,         22,          0,          0,          0,          1,          0,          1,          0,
       62,   -12.55,    48.39,     0.91,    -0.19,    -0.05,    -0.29,          2,          2,          0,          6,          2,          0,          0,          0,         26,          0,          0,          0,          1,          0,          1,          0,
       49,   -14.63,    48.98,     0.90,    -0.20,    -0.05,    -0.29,          2,          2,          0,          6,          2,          5,          0,          0,         26,          0,          0,          0,          1,          0,          0,          0,
       46,    -5.57,    41.30,     0.86,    -0.28,    -0.08,    -0.30,          2,          2,          0,          6,          4,          0,          0,          0,         42,          0,          0,          0,          1,          0,          1,          0,
      139,    -4.16,    50.36,     0.93,    -0.24,    -0.03,    -0.30,          2,          2,          0,          6,          1,          5,         10,          0,         23,          0,          0,          0,          1,          0,          0,          0,
      107,     9.07,    47.66,     0.90,    -0.24,    -0.05,    -0.30,          2,          2,          0,          6,          2,          0,          0,          0,         37,          0,          0,          0,          1,          0,          1,          0,
      174,    -0.74,    43.68,     0.94,    -0.28,    -0.04,    -0.30,          2,          2,          0,          6,          1,          5,          0,          0,         15,          0,          0,          0,          1,          0,          1,          0,
       87,    -4.62,    41.38,     0.91,    -0.32,    -0.05,    -0.31,          2,          2,          0,          6,          1,          0,          0,          0,         22,          0,          0,          0,          1,          0,          1,          0,
      214,     1.61,    45.33,     0.93,    -0.19,    -0.04,    -0.32,          2,          2,          0,          6,          1,          5,          0,          0,          5,          0,          0,          0,          1,          0,          2,          0,
       35,   -11.83,    34.29,     0.83,    -0.22,    -0.11,    -0.32,          2,          2,          0,          6,          2,          5,          0,          0,         42,          0,          0,          0,          1,          0,          0,          0,
      227,     1.28,    44.93,     0.93,    -0.21,    -0.04,    -0.32,          2,          2,          0,          6,          2,          5,          0,          0,          5,          0,          0,          0,          1,          0,          1,          0,
      103,     0.03,    47.57,     0.92,    -0.21,    -0.04,    -0.32,          2,          2,          0,          6,          4,          5,          0,          0,         36,          0,          0,          0,          1,          0,          3,          0,
      161,    -0.16,    43.48,     0.92,    -0.21,    -0.04,    -0.32,          2,          2,          0,          6,          1,          5,          0,          0,         16,          0,          0,          0,          1,          0,          2,          0,
      203,     1.28,    47.29,     0.93,    -0.32,    -0.04,    -0.33,          2,          2,          0,          6,          2,          0,          6,          0,          5,          0,          0,          0,          1,          0,          0,          0,
       79,    -2.63,    40.51,     0.89,    -0.36,    -0.06,    -0.33,          2,          2,          0,          6,          2,          0,          0,          0,         52,          0,          0,          0,          1,          0,          1,          0,
      155,    -2.50,    42.58,     0.93,    -0.27,    -0.04,    -0.33,          2,          2,          0,          6,          2,          5,          6,          0,         15,          0,          0,          0,          1,          0,          0,          0,
      213,    -0.61,    42.25,     0.94,    -0.31,    -0.04,    -0.33,          2,          2,          0,          6,          4,          0,          0,          0,         15,          0,          0,          0,          1,          0,          1,          0,
       81,    -2.70,    40.74,     0.89,    -0.36,    -0.06,    -0.33,          2,          2,          0,          6,          1,          0,          0,          0,         52,          0,          0,          0,          1,          0,          1,          0,
       31,   -12.13,    45.16,     0.85,    -0.21,    -0.08,    -0.33,          2,          2,          0,          6,          4,          2,          0,          0,         26,          0,          0,          0,          1,          0,          4,          0,
      147,    -2.73,    46.94,     0.93,    -0.37,    -0.04,    -0.33,          2,          2,          0,          6,          2,          0,          0,          0,         23,          0,          0,          0,          1,          0,          2,          0,
       35,   -12.29,    34.29,     0.82,    -0.23,    -0.12,    -0.34,          2,          2,          0,          6,          1,          5,          0,          0,         42,          0,          0,          0,          1,          0,          0,          0,
      195,     0.55,    44.62,     0.93,    -0.46,    -0.04,    -0.34,          2,          2,          0,          6,          4,          0,          0,          0,         16,          0,          0,          0,          1,          0,          3,          0,
      151,    -0.38,    43.05,     0.92,    -0.27,    -0.04,    -0.34,          2,          2,          0,          6,          1,          5,          0,          0,         15,          0,          0,          0,          1,          0,          2,          0,
      209,    -1.17,    40.67,     0.93,    -0.32,    -0.04,    -0.35,          2,          2,          0,          6,          2,          0,          0,          0,         15,          0,          0,          0,          1,          0,          0,          0,
       45,    -7.58,    37.78,     0.83,    -0.32,    -0.10,    -0.35,          2,          2,          0,          6,          2,          0,          0,          0,         42,          0,          0,          0,          1,          0,          0,          0,
       45,    -7.60,    40.00,     0.83,    -0.31,    -0.10,    -0.35,          2,          2,          0,          6,          1,          0,          0,          0,         42,          0,          0,          0,          1,          0,          0,          0,
       54,    -9.76,    46.30,     0.88,    -0.17,    -0.06,    -0.36,          2,          2,          0,          6,          1,          5,          0,          0,         25,          0,          0,          0,          1,          0,          1,          0,
      119,    -1.24,    47.90,     0.92,    -0.24,    -0.04,    -0.36,          2,          2,          0,          6,          2,          5,          0,          0,         36,          0,          0,          0,          1,          0,          0,          0,
       93,     6.73,    47.31,     0.87,    -0.34,    -0.07,    -0.37,          2,          2,          0,          6,          2,          5,          6,          0,         37,          0,          0,          0,          1,          0,          0,          0,
      183,    -1.06,    43.72,     0.92,    -0.27,    -0.04,    -0.37,          2,          2,          0,          6,          1,          5,          0,          0,         16,          0,          0,          0,          1,          0,          1,          0,
       44,   -17.16,    45.45,     0.87,    -0.21,    -0.07,    -0.37,          2,          2,          0,          6,          3,          5,          0,          0,         26,          0,          0,          0,          1,          0,          0,          0,
      337,     1.12,    45.10,     0.94,    -0.28,    -0.03,    -0.37,          2,          2,          0,          6,          2,          0,          0,          0,          4,          0,          0,          0,          1,          0,          1,          0,
      202,    -0.80,    45.05,     0.91,    -0.28,    -0.05,    -0.37,          2,          2,          0,          6,          4,          0,          0,          0,          5,          0,          0,          0,          1,          0,          4,          0,
      268,     0.51,    44.78,     0.93,    -0.35,    -0.04,    -0.38,          2,          2,          0,          6,          1,          0,          6,          0,          4,          0,          0,          0,          1,          0,          0,          0,
       91,    -1.57,    46.15,     0.90,    -0.26,    -0.05,    -0.38,          2,          2,          0,          6,          2,          5,          0,          0,         36,          0,          0,          0,          1,          0,          2,          0,
      108,     7.79,    45.37,     0.88,    -0.30,    -0.07,    -0.38,          2,          2,          0,          6,          1,          0,          0,          0,         37,          0,          0,          0,          1,          0,          1,          0,
      224,    -0.87,    42.86,     0.93,    -0.29,    -0.04,    -0.38,          2,          2,          0,          6,          4,          0,          0,          0,         16,          0,          0,          0,          1,          0,          1,          0,
      219,    -1.37,    41.10,     0.92,    -0.30,    -0.05,    -0.39,          2,          2,          0,          6,          2,          0,          0,          0,         16,          0,          0,          0,          1,          0,          0,          0,
       70,    -7.09,    44.29,     0.87,    -0.28,    -0.07,    -0.39,          2,          2,          0,          6,          1,          5,          0,          0,         22,          0,          0,          0,          1,          0,          2,          0,
      108,    -1.14,    49.07,     0.90,    -0.26,    -0.05,    -0.41,          2,          2,          0,          6,          1,          0,          0,          0,         36,          0,          0,          0,          1,          0,          2,          0,
       65,   -13.55,    49.23,     0.88,    -0.25,    -0.06,    -0.42,          2,          2,          0,          6,          1,          0,          0,          0,         26,          0,          0,          0,          1,          0,          0,          0,
      168,    -3.85,    49.40,     0.92,    -0.41,    -0.04,    -0.42,          2,          2,          0,          6,          3,          0,          0,          0,         23,          0,          0,          0,          1,          0,          0,          0,
      184,     0.35,    44.02,     0.91,    -0.55,    -0.05,    -0.42,          2,          2,          0,          6,          4,          0,          0,          0,         15,          0,          0,          0,          1,          0,          3,          0,
      120,    -2.00,    48.33,     0.90,    -0.27,    -0.05,    -0.43,          2,          2,          0,          6,          1,          5,          0,          0,         36,          0,          0,          0,          1,          0,          0,          0,
       47,   -13.96,    46.81,     0.85,    -0.26,    -0.08,    -0.43,          2,          2,          0,          7,          3,          0,          0,          0,         26,          0,          0,          0,          1,          0,          3,          0,
       62,    -5.02,    40.32,     0.84,    -0.37,    -0.10,    -0.43,          2,          2,          0,          6,          3,          5,          0,          0,         22,          0,          0,          0,          1,          0,          1,          0,
      219,    -2.02,    41.10,     0.92,    -0.34,    -0.05,    -0.43,          2,          2,          0,          6,          1,          0,          0,          0,         16,          0,          0,          0,          1,          0,          0,          0,
      338,     0.59,    44.38,     0.93,    -0.32,    -0.04,    -0.43,          2,          2,          0,          6,          1,          0,          0,          0,          4,          0,          0,          0,          1,          0,          1,          0,
      337,     0.54,    45.40,     0.93,    -0.32,    -0.04,    -0.44,          2,          2,          0,          6,          4,          0,          0,          0,          4,          0,          0,          0,          1,          0,          2,          0,
       79,    -4.05,    44.30,     0.86,    -0.44,    -0.08,    -0.44,          2,          2,          0,          6,          3,          0,          0,          0,         52,          0,          0,          0,          1,          0,          0,          0,
      166,    -3.67,    46.99,     0.91,    -0.44,    -0.05,    -0.44,          2,          2,          0,          6,          1,          0,          0,          0,         23,          0,          0,          0,          1,          0,          1,          0,
       67,    -4.99,    40.30,     0.84,    -0.40,    -0.09,    -0.44,          2,          2,          0,          6,          4,          0,          0,          0,         52,          0,          0,          0,          1,          0,          3,          0,
       64,   -10.81,    46.88,     0.87,    -0.22,    -0.07,    -0.44,          2,          2,          0,          6,          3,          0,          0,          0,         25,          0,          0,          0,          1,          0,          0,          0,
      166,    -3.18,    42.77,     0.90,    -0.29,    -0.06,    -0.44,          2,          2,          0,          6,          2,          5,          6,          0,         16,          0,          0,          0,          1,          0,          0,          0,
      108,     5.01,    45.37,     0.85,    -0.41,    -0.08,    -0.45,          2,          2,          0,          6,          1,          5,          0,          0,         37,          0,          0,          0,          1,          0,          0,          0,
      207,    -2.07,    40.10,     0.91,    -0.40,    -0.05,    -0.45,          2,          2,          0,          6,          1,          0,          0,          0,         15,          0,          0,          0,          1,          0,          0,          0,
       45,   -13.11,    35.56,     0.79,    -0.33,    -0.13,    -0.46,          2,          2,          0,          6,          4,          0,          0,          0,         31,          0,          0,          0,          1,          0,          4,          0,
      233,    -0.21,    43.78,     0.91,    -0.30,    -0.05,    -0.46,          2,          2,          0,          6,          1,          5,          0,          0,          5,          0,          0,          0,          1,          0,          0,          0,
