2012-05-04, 1.4339
2012-05-07, 1.4308
2012-05-08, 1.4263
2012-05-09, 1.4189
2012-05-10, 1.4193
2012-05-11, 1.4175
2012-05-14, 1.4079
2012-05-15, 1.3983
2012-05-16, 1.3971
2012-05-17, 1.3953
2012-05-18, 1.4035
2012-05-21, 1.4072
2012-05-22, 1.3939
2012-05-23, 1.3833
2012-05-24, 1.3788
2012-05-25, 1.3771
2012-05-28, 1.3791
2012-05-29, 1.3758
2012-05-31, 1.3615
2012-06-01, 1.3691
2012-06-04, 1.3757
2012-06-05, 1.3708
2012-06-06, 1.3838
2012-06-08, 1.3774
2012-06-11, 1.3739
2012-06-13, 1.3812
2012-06-15, 1.3884
2012-06-18, 1.384
2012-06-19, 1.3944
2012-06-20, 1.3961
2012-06-21, 1.3793
2012-06-22, 1.3819
2012-06-25, 1.3757
2012-06-27, 1.372
2012-06-28, 1.3699
2012-06-29, 1.3914
2012-07-02, 1.3831
2012-07-04, 1.3793
2012-07-05, 1.3649
2012-07-06, 1.3537
2012-07-09, 1.3569
2012-07-10, 1.3505
2012-07-11, 1.3491
2012-07-13, 1.35
2012-07-16, 1.3524
2012-07-17, 1.3548
2012-07-19, 1.3529
2012-07-20, 1.3409
2012-07-23, 1.3368
2012-07-24, 1.3314
2012-07-25, 1.3402
2012-07-26, 1.3545
2012-07-27, 1.3571
2012-07-31, 1.3558
2012-08-01, 1.3481
2012-08-02, 1.3425
2012-08-03, 1.3637
2012-08-06, 1.3651
2012-08-07, 1.3656
2012-08-08, 1.3616
2012-08-09, 1.3555
2012-08-10, 1.3539
2012-08-14, 1.3571
2012-08-15, 1.3535
2012-08-16, 1.3609
2012-08-17, 1.3586
2012-08-20, 1.3594
2012-08-22, 1.3776
2012-08-23, 1.3807
2012-08-24, 1.3757
2012-08-27, 1.3764
2012-08-28, 1.3812
2012-08-29, 1.3778
2012-08-30, 1.3754
2012-08-31, 1.3828
2012-09-03, 1.3842
2012-09-05, 1.3846
2012-09-06, 1.388
2012-09-07, 1.4061
2012-09-11, 1.4099
2012-09-13, 1.4234
2012-09-14, 1.437
2012-09-17, 1.4359
2012-09-18, 1.4292
2012-09-20, 1.4215
2012-09-21, 1.4222
2012-09-24, 1.4177
2012-09-25, 1.4137
2012-09-26, 1.4116
2012-09-27, 1.4152
2012-09-28, 1.4098
2012-10-01, 1.4128
2012-10-02, 1.4164
2012-10-03, 1.4147
2012-10-04, 1.4262
2012-10-05, 1.4272
2012-10-08, 1.421
2012-10-09, 1.4121
2012-10-10, 1.4116
2012-10-11, 1.4168
2012-10-12, 1.4189
2012-10-15, 1.4187
2012-10-16, 1.4296
2012-10-17, 1.4357
2012-10-18, 1.4302
2012-10-19, 1.4269
2012-10-22, 1.4301
2012-10-23, 1.4225
2012-10-24, 1.4211
2012-10-25, 1.4169
2012-10-26, 1.4181
2012-10-29, 1.4142
2012-10-30, 1.4196
2012-10-31, 1.4196
2012-11-01, 1.418
2012-11-02, 1.4071
2012-11-05, 1.403
2012-11-06, 1.4055
2012-11-07, 1.4009
2012-11-08, 1.399
2012-11-09, 1.3943
2012-11-12, 1.3942
2012-11-13, 1.3942
2012-11-14, 1.397
2012-11-15, 1.4019
2012-11-16, 1.3977
2012-11-19, 1.4046
2012-11-20, 1.4054
2012-11-21, 1.406
2012-11-22, 1.4096
2012-11-23, 1.4216
2012-11-26, 1.4207
2012-11-27, 1.4177
2012-11-28, 1.4188
2012-11-29, 1.4214
2012-11-30, 1.422
2012-12-03, 1.4285
2012-12-04, 1.4331
2012-12-06, 1.4198
2012-12-07, 1.4154
2012-12-11, 1.4252
2012-12-12, 1.4319
2012-12-13, 1.4317
2012-12-14, 1.4409
2012-12-17, 1.4405
2012-12-18, 1.447
2012-12-19, 1.4474
2012-12-20, 1.4491
2012-12-21, 1.4435
2012-12-26, 1.447
2012-12-27, 1.4479
2012-12-28, 1.4459
2013-01-03, 1.4287
2013-01-04, 1.4308
2013-01-07, 1.4356
2013-01-08, 1.432
2013-01-09, 1.4303
2013-01-10, 1.451
2013-01-11, 1.4579
2013-01-14, 1.4617
2013-01-15, 1.4543
2013-01-16, 1.4526
2013-01-17, 1.4611
2013-01-18, 1.4554
2013-01-21, 1.4556
2013-01-22, 1.4557
2013-01-23, 1.4557
2013-01-24, 1.4612
2013-01-25, 1.4692
2013-01-28, 1.4695
2013-01-29, 1.473
2013-01-30, 1.4805
2013-01-31, 1.4816
2013-02-01, 1.4879
2013-02-04, 1.4748
2013-02-05, 1.482
2013-02-06, 1.476
2013-02-07, 1.4632
2013-02-08, 1.4597
2013-02-11, 1.4652
2013-02-12, 1.4686
2013-02-13, 1.4687
2013-02-15, 1.4599
2013-02-19, 1.4624
2013-02-20, 1.4512
2013-02-21, 1.4422
2013-02-22, 1.4416
2013-02-25, 1.4297
2013-02-27, 1.4369
2013-02-28, 1.429
2013-03-01, 1.4251
2013-03-04, 1.426
2013-03-05, 1.4283
2013-03-06, 1.4198
2013-03-07, 1.4336
2013-03-13, 1.4192
2013-03-14, 1.4233
2013-03-15, 1.4309
2013-03-18, 1.4189
2013-03-19, 1.4116
2013-03-20, 1.4167
2013-03-21, 1.4131
2013-03-22, 1.4224
2013-03-25, 1.4084
2013-03-26, 1.4091
2013-03-27, 1.4011
2013-03-28, 1.4049
2013-04-01, 1.4079
2013-04-02, 1.4049
2013-04-03, 1.4077
2013-04-04, 1.4165
2013-04-05, 1.423
2013-04-08, 1.4243
2013-04-09, 1.431
2013-04-11, 1.4332
2013-04-12, 1.434
2013-04-15, 1.4264
2013-04-16, 1.4404
2013-04-17, 1.4265
2013-04-18, 1.4281
2013-04-19, 1.4279
2013-04-22, 1.4293
2013-04-23, 1.4232
2013-04-24, 1.4249
2013-04-25, 1.4238
2013-04-26, 1.4263
2013-04-29, 1.4323
2013-04-30, 1.4401
2013-05-01, 1.4404
2013-05-02, 1.4292
2013-05-03, 1.4342
2013-05-06, 1.4305
2013-05-07, 1.4306
2013-05-08, 1.4379
2013-05-09, 1.4267
2013-05-10, 1.4219
2013-05-13, 1.4202
2013-05-14, 1.4146
2013-05-15, 1.4116
2013-05-16, 1.4109
2013-05-17, 1.4067
2013-05-20, 1.4108
2013-05-21, 1.4131
2013-05-22, 1.4085
2013-05-23, 1.416
2013-05-27, 1.4153
2013-05-28, 1.408
2013-05-29, 1.4164
2013-05-30, 1.4273
2013-05-31, 1.4221
2013-06-03, 1.4301
2013-06-04, 1.4301
2013-06-05, 1.4318
2013-06-06, 1.4468
2013-06-10, 1.4478
2013-06-11, 1.454
2013-06-12, 1.4562
2013-06-13, 1.4605
2013-06-14, 1.4567
2013-06-17, 1.4587
2013-06-18, 1.4617
2013-06-19, 1.4521
2013-06-20, 1.4442
2013-06-21, 1.4347
2013-06-24, 1.4343
2013-06-25, 1.4305
2013-06-26, 1.4231
2013-06-27, 1.4259
2013-06-28, 1.4226
2013-07-01, 1.4283
2013-07-02, 1.42
2013-07-03, 1.4232
2013-07-04, 1.4156
2013-07-05, 1.4049
2013-07-08, 1.4092
2013-07-09, 1.4004
2013-07-10, 1.4196
2013-07-11, 1.4315
2013-07-12, 1.4292
2013-07-15, 1.4282
2013-07-16, 1.4383
2013-07-17, 1.4345
2013-07-18, 1.4326
2013-07-19, 1.4359
2013-07-22, 1.4405
2013-07-23, 1.4443
2013-07-24, 1.4424
2013-07-25, 1.4498
2013-07-26, 1.4497
2013-07-30, 1.4482
2013-07-31, 1.4522
2013-08-01, 1.4424
2013-08-02, 1.4498
2013-08-05, 1.4479
2013-08-06, 1.4526
2013-08-07, 1.4554
2013-08-08, 1.46
2013-08-09, 1.4561
2013-08-12, 1.4519
2013-08-13, 1.4476
2013-08-14, 1.4472
2013-08-15, 1.4564
2013-08-16, 1.4545
2013-08-19, 1.4554
2013-08-20, 1.4635
2013-08-21, 1.4575
2013-08-22, 1.4574
2013-08-26, 1.4587
2013-08-27, 1.461
2013-08-28, 1.4557
2013-08-29, 1.4459
2013-08-30, 1.4435
2013-09-02, 1.4408
2013-09-03, 1.4388
2013-09-04, 1.4424
2013-09-05, 1.4335
2013-09-11, 1.453
2013-09-12, 1.4521
2013-09-13, 1.4517
2013-09-16, 1.455
2013-09-17, 1.4578
2013-09-18, 1.4739
2013-09-19, 1.4743
2013-09-20, 1.4747
2013-09-23, 1.4706
2013-09-24, 1.4688
2013-09-25, 1.4741
2013-09-26, 1.4703
2013-09-27, 1.4736
2013-09-30, 1.4738
2013-10-01, 1.4741
2013-10-02, 1.4792
2013-10-03, 1.4834
2013-10-04, 1.477
2013-10-07, 1.4796
2013-10-08, 1.4793
2013-10-09, 1.4739
2013-10-11, 1.4759
2013-10-14, 1.4775
2013-10-15, 1.4739
2013-10-16, 1.4746
2013-10-17, 1.4889
2013-10-18, 1.4901
2013-10-21, 1.4894
2013-10-22, 1.4994
2013-10-23, 1.4997
2013-10-24, 1.5014
2013-10-25, 1.5018
2013-10-28, 1.4998
2013-10-29, 1.4957
2013-10-30, 1.4949
2013-10-31, 1.4798
2013-11-01, 1.4698
2013-11-04, 1.4728
2013-11-06, 1.4726
2013-11-07, 1.4633
2013-11-08, 1.4581
2013-11-11, 1.4622
2013-11-12, 1.4649
2013-11-13, 1.4702
2013-11-14, 1.467
2013-11-15, 1.4712
2013-11-18, 1.4717
2013-11-19, 1.475
2013-11-20, 1.465
2013-11-21, 1.4694
2013-11-22, 1.4771
2013-11-25, 1.4726
2013-11-26, 1.4789
2013-11-27, 1.479
2013-11-28, 1.4811
2013-11-29, 1.4801
2013-12-02, 1.4754
2013-12-03, 1.4803
2013-12-04, 1.4805
2013-12-05, 1.4882
2013-12-06, 1.4919
2013-12-09, 1.495
2013-12-11, 1.4998
2013-12-13, 1.4951
2013-12-17, 1.4977
