# TimeStamp   : 2020-08-04 07:19:05
# Strategy    : MasterCode
# Symbol      : RTY
# TimeFrame   : M10
# Date Range  : 2010-01-01 --> 2019-12-31
#
#  Ntrades, AvgTicks,  WinPerc,PftFactor,   NP/MDD,Expectancy,  Z-score,BOMR_switch,Side_switch,   MyStop,POI_switch,Distance_switch,DOW_switch,Intraday_switch,Filter1L_switch,Filter1S_switch,MktRegimeL_switch,MktRegimeS_switch,DPS_switch,Exit_switch,fractN_long,fractN_short,  epsilon,
      331,    36.35,    58.31,     1.50,     5.14,     0.21,     2.15,          2,          1,          0,          2,          3,          0,          0,          6,          0,          0,          0,          0,          2,          0,          0,          0,
      328,    38.88,    60.37,     1.49,     4.60,     0.19,     2.15,          2,          1,          0,          1,          4,          0,          0,         12,          0,          0,          0,          0,          2,          1,          0,          0,
      334,    37.83,    59.28,     1.48,     4.26,     0.20,     2.14,          2,          1,          0,          1,          2,          0,          0,         39,          0,          0,          0,          0,          2,          2,          0,          0,
      321,    36.60,    57.32,     1.51,     5.50,     0.22,     2.14,          2,          1,          0,          2,          4,          5,          0,         14,          0,          0,          0,          0,          2,          2,          0,          0,
      300,    37.73,    59.67,     1.57,     5.95,     0.23,     2.14,          2,          1,          0,          1,          2,          0,          0,          7,          0,          0,          0,          0,          2,          3,          0,          0,
      293,    39.80,    59.04,     1.57,     4.47,     0.23,     2.13,          2,          1,          0,          4,          1,          0,          0,         55,          0,          0,          0,          0,          2,          2,          0,          0,
      305,    39.49,    60.33,     1.52,     5.14,     0.21,     2.13,          2,          1,          0,          2,          2,          5,          0,         22,          0,          0,          0,          0,          2,          2,          0,          0,
      330,    35.99,    58.48,     1.49,     5.10,     0.21,     2.12,          2,          1,          0,          2,          1,          0,          0,          6,          0,          0,          0,          0,          2,          2,          0,          0,
      298,    39.00,    58.72,     1.55,     4.89,     0.23,     2.12,          2,          1,          0,          4,          1,          0,          0,          6,          0,          0,          0,          0,          2,          3,          0,          0,
      308,    36.36,    59.09,     1.54,     4.92,     0.22,     2.12,          2,          1,          0,          4,          1,          0,          0,         14,          0,          0,          0,          0,          2,          0,          0,          0,
      306,    39.69,    57.84,     1.53,     4.50,     0.22,     2.12,          2,          1,          0,          2,          4,          0,          0,         22,          0,          0,          0,          0,          2,          4,          0,          0,
      322,    36.33,    56.21,     1.50,     5.59,     0.22,     2.12,          2,          1,          0,          2,          4,          0,          0,         17,          0,          0,          0,          0,          2,          1,          0,          0,
      295,    40.09,    59.66,     1.52,     4.29,     0.21,     2.12,          2,          1,          0,          2,          2,          5,          3,          0,          0,          0,          0,          0,          2,          2,          0,          0,
      309,    38.99,    59.87,     1.52,     5.06,     0.21,     2.12,          2,          1,          0,          2,          1,          0,          0,         22,          0,          0,          0,          0,          2,          3,          0,          0,
      322,    36.22,    56.83,     1.50,     5.12,     0.22,     2.12,          2,          1,          0,          2,          4,          0,          0,         14,          0,          0,          0,          0,          2,          1,          0,          0,
      322,    38.58,    58.39,     1.49,     4.28,     0.20,     2.12,          2,          1,          0,          2,          3,          0,          0,         12,          0,          0,          0,          0,          2,          1,          0,          0,
      290,    40.02,    60.34,     1.59,     4.80,     0.23,     2.12,          2,          1,          0,          1,          3,          0,          0,         55,          0,          0,          0,          0,          2,          1,          0,          0,
      308,    38.44,    58.77,     1.51,     4.24,     0.21,     2.12,          2,          1,          0,          2,          2,          0,          3,          0,          0,          0,          0,          0,          2,          2,          0,          0,
      323,    36.22,    56.97,     1.50,     5.52,     0.21,     2.12,          2,          1,          0,          2,          4,          0,          0,         17,          0,          0,          0,          0,          2,          0,          0,          0,
      332,    36.04,    57.23,     1.48,     4.84,     0.21,     2.12,          2,          1,          0,          2,          4,          0,          0,          6,          0,          0,          0,          0,          2,          0,          0,          0,
      309,    38.41,    59.22,     1.51,     4.72,     0.21,     2.12,          2,          1,          0,          1,          3,          0,          0,          0,          0,          0,          0,          0,          2,          2,          0,          0,
      319,    38.69,    58.31,     1.49,     4.09,     0.21,     2.12,          2,          1,          0,          2,          4,          0,          0,         12,          0,          0,          0,          0,          2,          4,          0,          0,
      305,    39.23,    60.33,     1.52,     5.10,     0.20,     2.11,          2,          1,          0,          2,          1,          5,          0,         22,          0,          0,          0,          0,          2,          2,          0,          0,
      317,    36.13,    58.36,     1.51,     5.21,     0.21,     2.11,          2,          1,          0,          2,          1,          0,          0,         14,          0,          0,          0,          0,          2,          2,          0,          0,
      327,    38.20,    60.55,     1.48,     4.53,     0.19,     2.11,          2,          1,          0,          1,          1,          0,          0,         12,          0,          0,          0,          0,          2,          0,          0,          0,
      328,    38.01,    60.98,     1.48,     4.51,     0.19,     2.11,          2,          1,          0,          1,          2,          0,          0,         12,          0,          0,          0,          0,          2,          0,          0,          0,
      313,    37.75,    56.55,     1.53,     4.82,     0.23,     2.11,          2,          1,          0,          1,          4,          0,          0,         55,          0,          0,          0,          0,          2,          1,          0,          0,
      296,    37.78,    59.12,     1.56,     5.85,     0.23,     2.11,          2,          1,          0,          4,          3,          0,          0,          7,          0,          0,          0,          0,          2,          0,          0,          0,
      294,    38.97,    59.52,     1.55,     5.56,     0.22,     2.11,          2,          1,          0,          4,          4,          0,          0,          6,          0,          0,          0,          0,          2,          4,          0,          0,
      290,    38.37,    58.28,     1.57,     5.72,     0.24,     2.11,          2,          1,          0,          2,          2,          0,          0,          7,          0,          0,          0,          0,          2,          3,          0,          0,
      306,    38.27,    59.15,     1.54,     4.98,     0.22,     2.11,          2,          1,          0,          2,          2,          0,          0,         55,          0,          0,          0,          0,          2,          0,          0,          0,
      323,    35.90,    57.59,     1.49,     5.00,     0.21,     2.10,          2,          1,          0,          2,          4,          0,          0,         14,          0,          0,          0,          0,          2,          0,          0,          0,
      318,    38.16,    58.81,     1.48,     4.09,     0.20,     2.10,          2,          1,          0,          2,          1,          5,          0,         12,          0,          0,          0,          0,          2,          2,          0,          0,
      302,    36.80,    58.94,     1.55,     5.79,     0.23,     2.10,          2,          1,          0,          4,          1,          0,          0,          7,          0,          0,          0,          0,          2,          1,          0,          0,
      319,    37.70,    58.93,     1.49,     4.03,     0.20,     2.10,          2,          1,          0,          2,          2,          0,          0,         39,          0,          0,          0,          0,          2,          3,          0,          0,
      325,    35.53,    56.92,     1.48,     4.98,     0.21,     2.09,          2,          1,          0,          1,          2,          0,          0,         14,          0,          0,          0,          0,          2,          0,          0,          0,
      328,    37.85,    60.37,     1.48,     4.45,     0.19,     2.09,          2,          1,          0,          1,          4,          0,          0,         12,          0,          0,          0,          0,          2,          0,          0,          0,
      295,    39.01,    60.68,     1.57,     4.80,     0.22,     2.09,          2,          1,          0,          1,          2,          0,          0,         55,          0,          0,          0,          0,          2,          2,          0,          0,
      310,    36.32,    58.06,     1.52,     5.95,     0.22,     2.08,          2,          1,          0,          2,          1,          5,          0,         17,          0,          0,          0,          0,          2,          2,          0,          0,
      323,    35.28,    57.89,     1.49,     4.98,     0.21,     2.08,          2,          1,          0,          2,          1,          0,          0,         14,          0,          0,          0,          0,          2,          0,          0,          0,
      302,    37.99,    57.95,     1.51,     5.36,     0.22,     2.08,          2,          1,          0,          2,          1,          0,          3,         39,          0,          0,          0,          0,          2,          2,          0,          0,
      315,    35.97,    57.78,     1.51,     5.74,     0.21,     2.08,          2,          1,          0,          2,          3,          5,          0,         17,          0,          0,          0,          0,          2,          0,          0,          0,
      302,    36.56,    59.27,     1.55,     5.75,     0.22,     2.08,          2,          1,          0,          4,          4,          0,          0,          7,          0,          0,          0,          0,          2,          2,          0,          0,
      333,    35.35,    58.56,     1.47,     4.62,     0.20,     2.08,          2,          1,          0,          1,          3,          0,          0,          6,          0,          0,          0,          0,          2,          0,          0,          0,
      303,    37.91,    59.74,     1.53,     4.76,     0.21,     2.08,          2,          1,          0,          4,          1,          0,          5,         22,          0,          0,          0,          0,          2,          3,          0,          0,
      320,    35.69,    57.19,     1.50,     5.50,     0.21,     2.08,          2,          1,          0,          2,          4,          5,          0,         17,          0,          0,          0,          0,          2,          2,          0,          0,
      327,    35.43,    59.33,     1.49,     4.98,     0.20,     2.08,          2,          1,          0,          2,          2,          0,          0,          6,          0,          0,          0,          0,          2,          2,          0,          0,
      298,    36.54,    59.06,     1.54,     5.11,     0.22,     2.07,          2,          1,          0,          4,          2,          0,          0,         14,          0,          0,          0,          0,          2,          1,          0,          0,
      321,    35.33,    57.63,     1.49,     5.13,     0.21,     2.07,          2,          1,          0,          1,          3,          0,          0,         14,          0,          0,          0,          0,          2,          0,          0,          0,
      322,    35.80,    59.01,     1.49,     5.02,     0.20,     2.07,          2,          1,          0,          2,          3,          0,          0,          6,          0,          0,          0,          0,          2,          1,          0,          0,
      300,    38.01,    57.67,     1.56,     4.81,     0.24,     2.07,          2,          1,          0,          1,          4,          0,          0,         55,          0,          0,          0,          0,          2,          3,          0,          0,
      332,    34.90,    57.83,     1.47,     4.75,     0.20,     2.06,          2,          1,          0,          2,          4,          0,          0,          6,          0,          0,          0,          0,          2,          2,          0,          0,
      320,    35.03,    58.44,     1.49,     5.10,     0.20,     2.06,          2,          1,          0,          2,          3,          0,          0,         14,          0,          0,          0,          0,          2,          0,          0,          0,
      291,    37.52,    58.76,     1.55,     4.85,     0.23,     2.06,          2,          1,          0,          2,          2,          0,         10,          6,          0,          0,          0,          0,          2,          2,          0,          0,
      334,    36.86,    58.98,     1.45,     4.03,     0.19,     2.06,          2,          1,          0,          1,          2,          0,          0,          0,          0,          0,          0,          0,          2,          2,          0,          0,
      306,    37.34,    58.82,     1.53,     4.87,     0.22,     2.06,          2,          1,          0,          2,          4,          0,          0,         55,          0,          0,          0,          0,          2,          1,          0,          0,
      313,    36.62,    57.51,     1.52,     4.68,     0.22,     2.06,          2,          1,          0,          1,          1,          0,          0,         55,          0,          0,          0,          0,          2,          0,          0,          0,
      323,    34.75,    56.97,     1.48,     5.35,     0.21,     2.05,          2,          1,          0,          2,          1,          0,          0,         17,          0,          0,          0,          0,          2,          0,          0,          0,
      319,    36.09,    59.56,     1.48,     4.25,     0.20,     2.05,          2,          1,          0,          2,          2,          0,         10,          0,          0,          0,          0,          0,          2,          2,          0,          0,
      306,    37.90,    60.13,     1.50,     4.94,     0.20,     2.05,          2,          1,          0,          2,          3,          5,          0,         22,          0,          0,          0,          0,          2,          0,          0,          0,
      300,    37.53,    59.67,     1.54,     4.74,     0.22,     2.04,          2,          1,          0,          2,          2,          0,          0,         55,          0,          0,          0,          0,          2,          1,          0,          0,
      313,    34.84,    58.15,     1.51,     5.49,     0.21,     2.04,          2,          1,          0,          2,          3,          5,          0,          7,          0,          0,          0,          0,          2,          0,          0,          0,
      320,    37.10,    57.81,     1.47,     4.11,     0.20,     2.03,          2,          1,          0,          4,          4,          0,          0,         12,          0,          0,          0,          0,          2,          3,          0,          0,
      306,    35.25,    58.82,     1.53,     5.52,     0.22,     2.03,          2,          1,          0,          4,          2,          0,          0,          7,          0,          0,          0,          0,          2,          0,          0,          0,
      321,    34.66,    57.63,     1.48,     5.11,     0.20,     2.03,          2,          1,          0,          2,          4,          0,          0,         14,          0,          0,          0,          0,          2,          2,          0,          0,
      291,    39.33,    57.39,     1.51,     4.47,     0.22,     2.03,          2,          1,          0,          4,          3,          0,          0,         12,          0,          0,          0,          0,          2,          2,          0,          0,
      293,    38.12,    57.68,     1.54,     5.56,     0.23,     2.03,          2,          1,          0,          4,          3,          0,          0,         55,          0,          0,          0,          0,          2,          0,          0,          0,
      318,    34.31,    57.86,     1.50,     5.07,     0.21,     2.03,          2,          1,          0,          1,          2,          0,          0,          7,          0,          0,          0,          0,          2,          2,          0,          0,
      323,    36.66,    59.13,     1.47,     4.19,     0.19,     2.03,          2,          1,          0,          4,          4,          0,          0,         12,          0,          0,          0,          0,          2,          2,          0,          0,
      301,    38.03,    58.80,     1.51,     4.19,     0.21,     2.03,          2,          1,          0,          2,          2,          0,          0,         22,          0,          0,          0,          0,          2,          3,          0,          0,
      308,    34.76,    58.12,     1.51,     4.60,     0.21,     2.03,          2,          1,          0,          4,          4,          0,          0,         14,          0,          0,          0,          0,          2,          0,          0,          0,
      321,    34.33,    57.01,     1.48,     4.99,     0.21,     2.03,          2,          1,          0,          2,          1,          0,          0,         14,          0,          0,          0,          0,          2,          1,          0,          0,
      306,    36.77,    59.15,     1.52,     4.72,     0.21,     2.03,          2,          1,          0,          2,          4,          0,          0,         55,          0,          0,          0,          0,          2,          0,          0,          0,
      293,    36.65,    57.68,     1.53,     5.38,     0.23,     2.02,          2,          1,          0,          4,          4,          0,          0,         17,          0,          0,          0,          0,          2,          2,          0,          0,
      300,    37.15,    58.00,     1.53,     4.81,     0.22,     2.02,          2,          1,          0,          2,          1,          0,          0,         55,          0,          0,          0,          0,          2,          1,          0,          0,
      323,    34.03,    57.59,     1.49,     5.04,     0.21,     2.02,          2,          1,          0,          1,          2,          0,          0,          7,          0,          0,          0,          0,          2,          1,          0,          0,
      294,    39.09,    58.16,     1.51,     4.68,     0.21,     2.02,          2,          1,          0,          3,          1,          0,          0,         12,          0,          0,          0,          0,          2,          0,          0,          0,
      308,    34.54,    58.44,     1.51,     4.69,     0.21,     2.02,          2,          1,          0,          4,          2,          0,          0,         14,          0,          0,          0,          0,          2,          0,          0,          0,
      307,    34.55,    57.65,     1.51,     4.71,     0.21,     2.01,          2,          1,          0,          4,          4,          0,          0,         14,          0,          0,          0,          0,          2,          1,          0,          0,
      310,    34.58,    59.03,     1.51,     5.46,     0.21,     2.01,          2,          1,          0,          2,          1,          5,          0,          7,          0,          0,          0,          0,          2,          2,          0,          0,
      321,    34.19,    56.70,     1.48,     5.36,     0.21,     2.01,          2,          1,          0,          2,          1,          0,          0,         17,          0,          0,          0,          0,          2,          1,          0,          0,
      311,    34.94,    58.20,     1.50,     5.05,     0.21,     2.01,          2,          1,          0,          2,          2,          5,          0,         14,          0,          0,          0,          0,          2,          2,          0,          0,
      323,    33.71,    57.59,     1.48,     4.99,     0.20,     2.01,          2,          1,          0,          1,          4,          0,          0,          7,          0,          0,          0,          0,          2,          2,          0,          0,
      293,    39.07,    58.70,     1.51,     4.67,     0.21,     2.01,          2,          1,          0,          3,          2,          0,          0,         12,          0,          0,          0,          0,          2,          0,          0,          0,
      332,    35.51,    58.13,     1.45,     4.04,     0.19,     2.01,          2,          1,          0,          1,          1,          0,          0,         39,          0,          0,          0,          0,          2,          2,          0,          0,
      305,    36.10,    59.34,     1.50,     4.95,     0.20,     2.01,          2,          1,          0,          2,          2,          0,         10,         39,          0,          0,          0,          0,          2,          2,          0,          0,
